"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"205","P. tuahiniensis","POT-104",28.1243135416667,"28","0","Run5",-7.27401730703395e-05,-0.261864623053222,"Adult",0,-7.27401730703395e-05
"206","P. tuahiniensis","POT-104",28.1965268518519,"28","560","Run5",9.96331072521774e-05,0.358679186107839,"Adult",560,9.96331072521774e-05
"207","P. tuahiniensis","POT-104",29.9393745614035,"30","0","Run5",-8.06604072944638e-05,-0.29037746626007,"Adult",0,-8.06604072944638e-05
"208","P. tuahiniensis","POT-104",29.9222843137255,"30","560","Run5",9.25522727784226e-05,0.333188182002322,"Adult",560,9.25522727784226e-05
"209","P. tuahiniensis","POT-104",32.10830625,"32","0","Run5",-8.99003547446561e-05,-0.323641277080762,"Adult",0,-8.99003547446561e-05
"210","P. tuahiniensis","POT-104",31.7799931818182,"32","560","Run5",7.10102255739912e-05,0.255636812066368,"Adult",560,7.10102255739912e-05
"211","P. tuahiniensis","POT-104",34.6514425925926,"35","0","Run5",-8.75811169146609e-05,-0.315292020892779,"Adult",0,-8.75811169146609e-05
"212","P. tuahiniensis","POT-104",34.8153176470588,"35","560","Run5",2.06098805581987e-05,0.0741955700095154,"Adult",560,2.06098805581987e-05
"213","P. tuahiniensis","POT-104",37.372746875,"38","0","Run5",-7.76626396093808e-05,-0.279585502593771,"Adult",0,-7.76626396093808e-05
"214","P. tuahiniensis","POT-104",37.8089740740741,"38","560","Run5",-6.81744123991628e-05,-0.245427884636986,"Adult",560,-6.81744123991628e-05
"215","P. tuahiniensis","POT-104",39.3089697916667,"40","0","Run5",-5.57471016527244e-05,-0.200689565949808,"Adult",0,-5.57471016527244e-05
"216","P. tuahiniensis","POT-104",39.5669823529412,"40","560","Run5",-8.83161971691698e-05,-0.317938309809011,"Adult",560,-8.83161971691698e-05
"217","P. verrucosa","POV-101",17.626228125,"17","0","Run5",-7.38157863799657e-05,-0.265736830967877,"Adult",0,-7.38157863799657e-05
"218","P. verrucosa","POV-101",24.5341575,"17","560","Run5",8.6995836629917e-05,0.313185011867701,"Adult",560,8.6995836629917e-05
"219","P. verrucosa","POV-101",21.8551166666667,"21","0","Run5",-6.24656578040977e-05,-0.224876368094752,"Adult",0,-6.24656578040977e-05
"220","P. verrucosa","POV-101",22.2575960784314,"21","560","Run5",0.000112262500860555,0.404145003097997,"Adult",560,0.000112262500860555
"221","P. verrucosa","POV-101",24.5783950980392,"24","0","Run5",-6.58278013132735e-05,-0.236980084727785,"Adult",0,-6.58278013132735e-05
"222","P. verrucosa","POV-101",24.7610009803922,"24","560","Run5",0.000205519930647616,0.739871750331418,"Adult",560,0.000205519930647616
"223","P. verrucosa","POV-101",28.31140625,"28","0","Run5",-8.88041225468841e-05,-0.319694841168783,"Adult",0,-8.88041225468841e-05
"224","P. verrucosa","POV-101",28.4259490740741,"28","560","Run5",0.000212295794555765,0.764264860400754,"Adult",560,0.000212295794555765
"225","P. verrucosa","POV-101",30.1507201754386,"30","0","Run5",-9.56246791973475e-05,-0.344248845110451,"Adult",0,-9.56246791973475e-05
"226","P. verrucosa","POV-101",30.1545362745098,"30","560","Run5",0.000204240288140083,0.735265037304299,"Adult",560,0.000204240288140083
"227","P. verrucosa","POV-101",32.3696375,"32","0","Run5",-0.000106807617657391,-0.384507423566608,"Adult",0,-0.000106807617657391
"228","P. verrucosa","POV-101",32.0844022727273,"32","560","Run5",0.000200219379568929,0.720789766448146,"Adult",560,0.000200219379568929
"229","P. verrucosa","POV-101",34.8772231481481,"35","0","Run5",-0.000141972109939059,-0.511099595780614,"Adult",0,-0.000141972109939059
"230","P. verrucosa","POV-101",35.0310568627451,"35","560","Run5",9.13096783698795e-05,0.328714842131566,"Adult",560,9.13096783698795e-05
"231","P. verrucosa","POV-101",37.7195041666667,"38","0","Run5",-8.55880620249664e-05,-0.308117023289879,"Adult",0,-8.55880620249664e-05
"232","P. verrucosa","POV-101",38.2477166666667,"38","560","Run5",-7.59740781545367e-05,-0.273506681356332,"Adult",560,-7.59740781545367e-05
"233","P. verrucosa","POV-101",39.62871875,"40","0","Run5",-6.55117892394293e-05,-0.235842441261945,"Adult",0,-6.55117892394293e-05
"234","P. verrucosa","POV-101",40.0068058823529,"40","560","Run5",-7.95953663469678e-05,-0.286543318849084,"Adult",560,-7.95953663469678e-05
"235","P. verrucosa","POV-104",17.62736875,"17","0","Run5",-5.53424774657481e-05,-0.199232918876693,"Adult",0,-5.53424774657481e-05
"236","P. verrucosa","POV-104",24.56568,"17","560","Run5",6.74021548529624e-05,0.242647757470665,"Adult",560,6.74021548529624e-05
"237","P. verrucosa","POV-104",21.79378125,"21","0","Run5",-6.56805578607883e-05,-0.236450008298838,"Adult",0,-6.56805578607883e-05
"238","P. verrucosa","POV-104",22.1003960784314,"21","560","Run5",8.36228254373615e-05,0.301042171574501,"Adult",560,8.36228254373615e-05
"239","P. verrucosa","POV-104",24.5230784313726,"24","0","Run5",-7.39720214170691e-05,-0.266299277101449,"Adult",0,-7.39720214170691e-05
"240","P. verrucosa","POV-104",24.6740705882353,"24","560","Run5",0.000110837631474735,0.399015473309047,"Adult",560,0.000110837631474735
"241","P. verrucosa","POV-104",28.2027458333333,"28","0","Run5",-9.47945521290382e-05,-0.341260387664537,"Adult",0,-9.47945521290382e-05
"242","P. verrucosa","POV-104",28.2390027777778,"28","560","Run5",0.000126510547501454,0.455437971005235,"Adult",560,0.000126510547501454
"243","P. verrucosa","POV-104",30.0484964912281,"30","0","Run5",-0.000108674586867962,-0.391228512724662,"Adult",0,-0.000108674586867962
"244","P. verrucosa","POV-104",30.0196647058824,"30","560","Run5",0.000127615533618037,0.459415921024932,"Adult",560,0.000127615533618037
"245","P. verrucosa","POV-104",32.257728125,"32","0","Run5",-0.000110712323175857,-0.398564363433086,"Adult",0,-0.000110712323175857
"246","P. verrucosa","POV-104",31.9273606060606,"32","560","Run5",0.000109109493977701,0.392794178319725,"Adult",560,0.000109109493977701
"247","P. verrucosa","POV-104",34.7774296296296,"35","0","Run5",-0.000131082918049557,-0.471898504978406,"Adult",0,-0.000131082918049557
"248","P. verrucosa","POV-104",34.943718627451,"35","560","Run5",5.81111079163197e-05,0.209199988498751,"Adult",560,5.81111079163197e-05
"249","P. verrucosa","POV-104",37.6415270833333,"38","0","Run5",-7.70358257301801e-05,-0.277328972628648,"Adult",0,-7.70358257301801e-05
"250","P. verrucosa","POV-104",38.2020240740741,"38","560","Run5",-9.04827254402023e-05,-0.325737811584728,"Adult",560,-9.04827254402023e-05
"251","P. verrucosa","POV-104",39.543040625,"40","0","Run5",-5.32093315562657e-05,-0.191553593602556,"Adult",0,-5.32093315562657e-05
"252","P. verrucosa","POV-104",39.8137549019608,"40","560","Run5",-4.82067543100678e-05,-0.173544315516244,"Adult",560,-4.82067543100678e-05
"253","P. verrucosa","POV-105",17.6635552083333,"17","0","Run5",-0.000102004948059703,-0.367217813014932,"Adult",0,-0.000102004948059703
"254","P. verrucosa","POV-105",24.3962416666667,"17","560","Run5",0.000255167943776115,0.918604597594014,"Adult",560,0.000255167943776115
"255","P. verrucosa","POV-105",21.830084375,"21","0","Run5",-8.07414834537338e-05,-0.290669340433442,"Adult",0,-8.07414834537338e-05
"256","P. verrucosa","POV-105",22.1780774509804,"21","560","Run5",0.000285673296512891,1.02842386744641,"Adult",560,0.000285673296512891
"257","P. verrucosa","POV-105",24.4765137254902,"24","0","Run5",-9.82412827987972e-05,-0.35366861807567,"Adult",0,-9.82412827987972e-05
"258","P. verrucosa","POV-105",24.5782205882353,"24","560","Run5",0.000370751287023159,1.33470463328337,"Adult",560,0.000370751287023159
"259","P. verrucosa","POV-105",28.0422239583333,"28","0","Run5",-0.000154382359989872,-0.555776495963541,"Adult",0,-0.000154382359989872
"260","P. verrucosa","POV-105",28.0384953703704,"28","560","Run5",0.000312928594235926,1.12654293924933,"Adult",560,0.000312928594235926
"261","P. verrucosa","POV-105",29.8993657894737,"30","0","Run5",-0.00016862959784884,-0.607066552255824,"Adult",0,-0.00016862959784884
"262","P. verrucosa","POV-105",29.8427166666667,"30","560","Run5",0.000367495314413539,1.32298313188874,"Adult",560,0.000367495314413539
"263","P. verrucosa","POV-105",32.04828125,"32","0","Run5",-0.000193753667020651,-0.697513201274345,"Adult",0,-0.000193753667020651
"264","P. verrucosa","POV-105",31.7045454545455,"32","560","Run5",0.000293998522382527,1.0583946805771,"Adult",560,0.000293998522382527
"265","P. verrucosa","POV-105",34.6550342592593,"35","0","Run5",-0.000219609199733876,-0.790593119041953,"Adult",0,-0.000219609199733876
"266","P. verrucosa","POV-105",34.9065411764706,"35","560","Run5",0.000224622698924623,0.808641716128644,"Adult",560,0.000224622698924623
"267","P. verrucosa","POV-105",37.3431322916667,"38","0","Run5",-0.000160050280149938,-0.576181008539778,"Adult",0,-0.000160050280149938
"268","P. verrucosa","POV-105",37.8295518518519,"38","560","Run5",-0.000139316410317229,-0.501539077142026,"Adult",560,-0.000139316410317229
"269","P. verrucosa","POV-105",39.250734375,"40","0","Run5",-8.08972851908539e-05,-0.291230226687074,"Adult",0,-8.08972851908539e-05
"270","P. verrucosa","POV-105",39.6653647058824,"40","560","Run5",-9.52531457426881e-05,-0.342911324673677,"Adult",560,-9.52531457426881e-05
"271","P. verrucosa","POV-108",17.676459375,"17","0","Run5",-8.4030986824611e-05,-0.3025115525686,"Adult",0,-8.4030986824611e-05
"272","P. verrucosa","POV-108",24.4809583333333,"17","560","Run5",0.000120534372682108,0.433923741655589,"Adult",560,0.000120534372682108
"273","P. verrucosa","POV-108",21.8633552083333,"21","0","Run5",-8.53931266876409e-05,-0.307415256075507,"Adult",0,-8.53931266876409e-05
"274","P. verrucosa","POV-108",22.2938235294118,"21","560","Run5",0.00012581188225583,0.452922776120988,"Adult",560,0.00012581188225583
"275","P. verrucosa","POV-108",24.5432617647059,"24","0","Run5",-8.7190943038697e-05,-0.313887394939309,"Adult",0,-8.7190943038697e-05
"276","P. verrucosa","POV-108",24.6792343137255,"24","560","Run5",0.000138638480246608,0.499098528887789,"Adult",560,0.000138638480246608
"277","P. verrucosa","POV-108",28.1483520833333,"28","0","Run5",-0.000141963535866482,-0.511068729119337,"Adult",0,-0.000141963535866482
"278","P. verrucosa","POV-108",28.2276259259259,"28","560","Run5",0.000145384109781358,0.523382795212888,"Adult",560,0.000145384109781358
"279","P. verrucosa","POV-108",29.9818263157895,"30","0","Run5",-0.000154851864342081,-0.557466711631492,"Adult",0,-0.000154851864342081
"280","P. verrucosa","POV-108",29.9604039215686,"30","560","Run5",0.000149673764509519,0.538825552234267,"Adult",560,0.000149673764509519
"281","P. verrucosa","POV-108",32.1823166666667,"32","0","Run5",-0.000153836989012054,-0.553813160443395,"Adult",0,-0.000153836989012054
"282","P. verrucosa","POV-108",31.8490272727273,"32","560","Run5",5.66182865226931e-05,0.203825831481695,"Adult",560,5.66182865226931e-05
"283","P. verrucosa","POV-108",34.7031203703704,"35","0","Run5",-0.000215235303124988,-0.774847091249958,"Adult",0,-0.000215235303124988
"284","P. verrucosa","POV-108",34.7041009803922,"35","560","Run5",0.000111359126245071,0.400892854482257,"Adult",560,0.000111359126245071
"285","P. verrucosa","POV-108",37.4890989583333,"38","0","Run5",-0.000153932677707739,-0.554157639747859,"Adult",0,-0.000153932677707739
"286","P. verrucosa","POV-108",37.9426453703704,"38","560","Run5",-0.000108959539703257,-0.392254342931726,"Adult",560,-0.000108959539703257
"287","P. verrucosa","POV-108",39.324809375,"40","0","Run5",-0.000146079082363146,-0.525884696507326,"Adult",0,-0.000146079082363146
"288","P. verrucosa","POV-108",39.6557176470588,"40","560","Run5",-0.000112342454448301,-0.404432836013884,"Adult",560,-0.000112342454448301
