"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"204","Recruit","REC-129",24.9045745098039,"24","560","Run4",9.70800226420104e-05,0.349488081511238,"Recruit",560,9.70800226420104e-05
"205","Recruit","REC-129",28.22125,"28","0","Run4",-4.74036807025039e-05,-0.170653250529014,"Recruit",0,-4.74036807025039e-05
"206","Recruit","REC-129",28.4730303921569,"28","560","Run4",0.000144302373207961,0.51948854354866,"Recruit",560,0.000144302373207961
"207","Recruit","REC-129",30.2012052083333,"30","0","Run4",-0.000100612984957002,-0.362206745845207,"Recruit",0,-0.000100612984957002
"208","Recruit","REC-129",30.821362962963,"30","560","Run4",0.000141497576688509,0.509391276078631,"Recruit",560,0.000141497576688509
"209","Recruit","REC-129",31.728409375,"32","0","Run4",-8.67876211256801e-05,-0.312435436052448,"Recruit",0,-8.67876211256801e-05
"210","Recruit","REC-129",32.1679483333333,"32","560","Run4",0.000158134956308994,0.56928584271238,"Recruit",560,0.000158134956308994
"211","Recruit","REC-129",33.9883592592593,"35","0","Run4",-9.71108225684758e-05,-0.349598961246513,"Recruit",0,-9.71108225684758e-05
"212","Recruit","REC-129",34.0074156862745,"35","560","Run4",8.66915209021717e-05,0.312089475247818,"Recruit",560,8.66915209021717e-05
"213","Recruit","REC-129",36.8447607843137,"38","0","Run4",-2.50327196128769e-05,-0.0901177906063569,"Recruit",0,-2.50327196128769e-05
"214","Recruit","REC-129",37.277812962963,"38","560","Run4",-4.36367014043524e-05,-0.157092125055669,"Recruit",560,-4.36367014043524e-05
"215","Recruit","REC-129",37.7233989583333,"40","0","Run4",-5.83855451753772e-05,-0.210187962631358,"Recruit",0,-5.83855451753772e-05
"216","Recruit","REC-129",38.7136722222222,"40","560","Run4",-0.000120866816477093,-0.435120539317533,"Recruit",560,-0.000120866816477093
"217","Recruit","REC-132",17.43558125,"17","0","Run4",-0.000192836061757016,-0.694209822325259,"Recruit",0,-0.000192836061757016
"218","Recruit","REC-132",17.4398470588235,"17","560","Run4",-5.53530840420091e-05,-0.199271102551233,"Recruit",560,-5.53530840420091e-05
"219","Recruit","REC-132",21.4047122807018,"21","0","Run4",-8.85744041701387e-05,-0.318867855012499,"Recruit",0,-8.85744041701387e-05
"220","Recruit","REC-132",21.8372196078431,"21","560","Run4",0.000125336748586671,0.451212294912014,"Recruit",560,0.000125336748586671
"221","Recruit","REC-132",24.1734175438596,"24","0","Run4",-0.000109243198658669,-0.393275515171209,"Recruit",0,-0.000109243198658669
"222","Recruit","REC-132",24.4371980392157,"24","560","Run4",0.00014209811974113,0.511553231068069,"Recruit",560,0.00014209811974113
"223","Recruit","REC-132",28.0158598039216,"28","0","Run4",-0.000105558116657717,-0.38000921996778,"Recruit",0,-0.000105558116657717
"224","Recruit","REC-132",28.0463058823529,"28","560","Run4",0.000120709038665115,0.434552539194415,"Recruit",560,0.000120709038665115
"225","Recruit","REC-132",29.97061875,"30","0","Run4",-0.000135472891307898,-0.487702408708435,"Recruit",0,-0.000135472891307898
"226","Recruit","REC-132",30.4711509259259,"30","560","Run4",0.000144661052732675,0.520779789837631,"Recruit",560,0.000144661052732675
"227","Recruit","REC-132",31.6083322916667,"32","0","Run4",-0.000124979210501535,-0.449925157805525,"Recruit",0,-0.000124979210501535
"228","Recruit","REC-132",31.970305,"32","560","Run4",0.000151924065026302,0.546926634094688,"Recruit",560,0.000151924065026302
"229","Recruit","REC-132",34.5296046296296,"35","0","Run4",-0.000128410714146907,-0.462278570928865,"Recruit",0,-0.000128410714146907
"230","Recruit","REC-132",34.8170225490196,"35","560","Run4",9.43042716648947e-05,0.339495377993621,"Recruit",560,9.43042716648947e-05
"231","Recruit","REC-132",37.1669421568627,"38","0","Run4",-0.000114960256745481,-0.413856924283732,"Recruit",0,-0.000114960256745481
"232","Recruit","REC-132",37.6703842592593,"38","560","Run4",-0.000112346155270655,-0.404446158974357,"Recruit",560,-0.000112346155270655
"233","Recruit","REC-132",37.8043614583333,"40","0","Run4",-0.000143221649198462,-0.515597937114463,"Recruit",0,-0.000143221649198462
"234","Recruit","REC-132",38.5727009259259,"40","560","Run4",-0.000161126146934331,-0.580054128963591,"Recruit",560,-0.000161126146934331
"235","Recruit","REC-140",17.7023385416667,"17","0","Run4",-0.00010810092084693,-0.389163315048949,"Recruit",0,-0.00010810092084693
"236","Recruit","REC-140",17.6746098039216,"17","560","Run4",0.000102234971897739,0.36804589883186,"Recruit",560,0.000102234971897739
"237","Recruit","REC-140",21.6981868421053,"21","0","Run4",-9.7420575170527e-05,-0.350714070613897,"Recruit",0,-9.7420575170527e-05
"238","Recruit","REC-140",22.126568627451,"21","560","Run4",0.000143250194097016,0.515700698749259,"Recruit",560,0.000143250194097016
"239","Recruit","REC-140",24.4734780701754,"24","0","Run4",-0.000115836738982474,-0.417012260336907,"Recruit",0,-0.000115836738982474
"240","Recruit","REC-140",24.7128588235294,"24","560","Run4",0.000139536161570033,0.502330181652119,"Recruit",560,0.000139536161570033
"241","Recruit","REC-140",28.2139529411765,"28","0","Run4",-0.000132440692800771,-0.476786494082775,"Recruit",0,-0.000132440692800771
"242","Recruit","REC-140",28.3023019607843,"28","560","Run4",0.000179787481649134,0.647234933936884,"Recruit",560,0.000179787481649134
"243","Recruit","REC-140",30.19191875,"30","0","Run4",-0.000151096985121156,-0.54394914643616,"Recruit",0,-0.000151096985121156
"244","Recruit","REC-140",30.7088268518519,"30","560","Run4",0.000155385204894803,0.55938673762129,"Recruit",560,0.000155385204894803
"245","Recruit","REC-140",31.925878125,"32","0","Run4",-0.000145591154246236,-0.524128155286449,"Recruit",0,-0.000145591154246236
"246","Recruit","REC-140",32.2726283333333,"32","560","Run4",0.000165750795973754,0.596702865505513,"Recruit",560,0.000165750795973754
"247","Recruit","REC-140",34.6008055555556,"35","0","Run4",-0.000177244305600982,-0.638079500163534,"Recruit",0,-0.000177244305600982
"248","Recruit","REC-140",34.6077078431373,"35","560","Run4",0.000129476626535399,0.466115855527436,"Recruit",560,0.000129476626535399
"249","Recruit","REC-140",37.5347137254902,"38","0","Run4",-0.000141806823382218,-0.510504564175986,"Recruit",0,-0.000141806823382218
"250","Recruit","REC-140",37.904012037037,"38","560","Run4",-0.000140674972919023,-0.506429902508483,"Recruit",560,-0.000140674972919023
"251","Recruit","REC-140",38.2154854166667,"40","0","Run4",-0.00010356734187367,-0.372842430745213,"Recruit",0,-0.00010356734187367
"252","Recruit","REC-140",39.0012925925926,"40","560","Run4",-8.077758228929e-05,-0.290799296241444,"Recruit",560,-8.077758228929e-05
