"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage","PAR","Pc"
"204","Recruit","REC-134",24.6802706666667,"24","560","Run3",8.10475756929316e-05,0.291771272494554,"Recruit",560,8.10475756929316e-05
"205","Recruit","REC-134",28.2314745098039,"28","0","Run3",-8.34190584534753e-05,-0.300308610432511,"Recruit",0,-8.34190584534753e-05
"206","Recruit","REC-134",28.5433037037037,"28","560","Run3",0.000110661287597628,0.398380635351462,"Recruit",560,0.000110661287597628
"207","Recruit","REC-134",30.0560055555556,"30","0","Run3",-0.000112846559450418,-0.406247614021506,"Recruit",0,-0.000112846559450418
"208","Recruit","REC-134",30.4155964912281,"30","560","Run3",0.000112561166342593,0.405220198833334,"Recruit",560,0.000112561166342593
"209","Recruit","REC-134",31.8457098039216,"32","0","Run3",-9.22054445171765e-05,-0.331939600261835,"Recruit",0,-9.22054445171765e-05
"210","Recruit","REC-134",31.9003411764706,"32","560","Run3",7.82971157270044e-05,0.281869616617216,"Recruit",560,7.82971157270044e-05
"211","Recruit","REC-134",34.9352636363636,"35","0","Run3",-0.000242638425412124,-0.873498331483648,"Recruit",0,-0.000242638425412124
"212","Recruit","REC-134",35.0011411764706,"35","560","Run3",7.90622096642008e-05,0.284623954791123,"Recruit",560,7.90622096642008e-05
"213","Recruit","REC-134",37.5327009259259,"38","0","Run3",-5.99548253962783e-05,-0.215837371426602,"Recruit",0,-5.99548253962783e-05
"214","Recruit","REC-134",37.4504892156863,"38","560","Run3",-5.90351852743209e-05,-0.212526666987555,"Recruit",560,-5.90351852743209e-05
"215","Recruit","REC-134",40.3979966666667,"40","0","Run3",7.21836790756386e-06,0.0259861244672299,"Recruit",0,7.21836790756386e-06
"216","Recruit","REC-134",40.0447589833479,"40","560","Run3",-0.000135032493083603,-0.486116975100969,"Recruit",560,-0.000135032493083603
"217","Recruit","REC-135",17.3744666666667,"17","0","Run3",-2.11367203262578e-05,-0.076092193174528,"Recruit",0,-2.11367203262578e-05
"218","Recruit","REC-135",17.3753882352941,"17","560","Run3",8.3971653787299e-05,0.302297953634276,"Recruit",560,8.3971653787299e-05
"219","Recruit","REC-135",21.6954520833333,"21","0","Run3",-0.000126527834357144,-0.455500203685717,"Recruit",0,-0.000126527834357144
"220","Recruit","REC-135",22.1320658333333,"21","560","Run3",2.417603597852e-05,0.087033729522672,"Recruit",560,2.417603597852e-05
"221","Recruit","REC-135",24.5428145833333,"24","0","Run3",-9.31724445491946e-05,-0.3354208003771,"Recruit",0,-9.31724445491946e-05
"222","Recruit","REC-135",24.834172,"24","560","Run3",0.000124793936756573,0.449258172323664,"Recruit",560,0.000124793936756573
"223","Recruit","REC-135",28.2823490196078,"28","0","Run3",-7.21642947254549e-05,-0.259791461011638,"Recruit",0,-7.21642947254549e-05
"224","Recruit","REC-135",28.7106722222222,"28","560","Run3",0.000183459782422239,0.660455216720061,"Recruit",560,0.000183459782422239
"225","Recruit","REC-135",30.0579842592593,"30","0","Run3",-0.000115696234756802,-0.416506445124488,"Recruit",0,-0.000115696234756802
"226","Recruit","REC-135",30.4696543859649,"30","560","Run3",0.000181469219857022,0.653289191485278,"Recruit",560,0.000181469219857022
"227","Recruit","REC-135",31.7484823529412,"32","0","Run3",-0.000106806265929245,-0.384502557345281,"Recruit",0,-0.000106806265929245
"228","Recruit","REC-135",31.9124450980392,"32","560","Run3",0.000119684473732655,0.43086410543756,"Recruit",560,0.000119684473732655
"229","Recruit","REC-135",34.656825,"35","0","Run3",-0.000169081710741141,-0.608694158668109,"Recruit",0,-0.000169081710741141
"230","Recruit","REC-135",34.8255558823529,"35","560","Run3",0.000101588838219582,0.365719817590497,"Recruit",560,0.000101588838219582
"231","Recruit","REC-135",37.3041657407407,"38","0","Run3",-0.0001097759436995,-0.395193397318202,"Recruit",0,-0.0001097759436995
"232","Recruit","REC-135",37.1754764705882,"38","560","Run3",-6.67631996148834e-05,-0.24034751861358,"Recruit",560,-6.67631996148834e-05
"233","Recruit","REC-135",39.9173722222222,"40","0","Run3",-0.000146044975283563,-0.525761911020825,"Recruit",0,-0.000146044975283563
"234","Recruit","REC-135",39.6428816666667,"40","560","Run3",-0.000192395502312096,-0.692623808323547,"Recruit",560,-0.000192395502312096
"235","Recruit","REC-136",17.3396145833333,"17","0","Run3",-4.01858014982771e-05,-0.144668885393798,"Recruit",0,-4.01858014982771e-05
"236","Recruit","REC-136",17.3489558823529,"17","560","Run3",6.41492820266608e-05,0.230937415295979,"Recruit",560,6.41492820266608e-05
"237","Recruit","REC-136",21.6572270833333,"21","0","Run3",-8.7605856090347e-05,-0.315381081925249,"Recruit",0,-8.7605856090347e-05
"238","Recruit","REC-136",21.8885375,"21","560","Run3",2.97111199719301e-05,0.106960031898948,"Recruit",560,2.97111199719301e-05
"239","Recruit","REC-136",24.6159864583333,"24","0","Run3",-7.12048945765899e-05,-0.256337620475724,"Recruit",0,-7.12048945765899e-05
"240","Recruit","REC-136",24.8900513333333,"24","560","Run3",8.905225268864e-05,0.320588109679104,"Recruit",560,8.905225268864e-05
"241","Recruit","REC-136",28.4147264705882,"28","0","Run3",-7.45051785079965e-05,-0.268218642628788,"Recruit",0,-7.45051785079965e-05
"242","Recruit","REC-136",28.8826574074074,"28","560","Run3",0.000138477040536422,0.49851734593112,"Recruit",560,0.000138477040536422
"243","Recruit","REC-136",30.1971018518519,"30","0","Run3",-9.55069230073803e-05,-0.343824922826569,"Recruit",0,-9.55069230073803e-05
"244","Recruit","REC-136",30.6583535087719,"30","560","Run3",0.000152712506998171,0.549765025193417,"Recruit",560,0.000152712506998171
"245","Recruit","REC-136",31.9344941176471,"32","0","Run3",-9.46496451872992e-05,-0.340738722674277,"Recruit",0,-9.46496451872992e-05
"246","Recruit","REC-136",32.1574088235294,"32","560","Run3",0.000124880335950433,0.449569209421557,"Recruit",560,0.000124880335950433
"247","Recruit","REC-136",34.8952560606061,"35","0","Run3",-9.72403512544615e-05,-0.350065264516062,"Recruit",0,-9.72403512544615e-05
"248","Recruit","REC-136",35.2676725490196,"35","560","Run3",0.000105330747616035,0.379190691417727,"Recruit",560,0.000105330747616035
"249","Recruit","REC-136",37.5276703703704,"38","0","Run3",-5.92161056564989e-05,-0.213177980363396,"Recruit",0,-5.92161056564989e-05
"250","Recruit","REC-136",37.5198745098039,"38","560","Run3",-2.61220955592763e-05,-0.0940395440133946,"Recruit",560,-2.61220955592763e-05
"251","Recruit","REC-136",40.1924022222222,"40","0","Run3",-3.97595245755889e-05,-0.14313428847212,"Recruit",0,-3.97595245755889e-05
"252","Recruit","REC-136",40.0791733333333,"40","560","Run3",-9.9227276260016e-05,-0.357218194536058,"Recruit",560,-9.9227276260016e-05
"253","Recruit","REC-138",17.0254208333333,"17","0","Run3",-4.79565502579314e-05,-0.172643580928553,"Recruit",0,-4.79565502579314e-05
"254","Recruit","REC-138",17.0319107843137,"17","560","Run3",5.9432328706851e-05,0.213956383344664,"Recruit",560,5.9432328706851e-05
"255","Recruit","REC-138",21.321609375,"21","0","Run3",-0.000117987944767125,-0.424756601161649,"Recruit",0,-0.000117987944767125
"256","Recruit","REC-138",21.5287308333333,"21","560","Run3",-9.84226192228e-06,-0.035432142920208,"Recruit",560,-9.84226192228e-06
"257","Recruit","REC-138",24.292853125,"24","0","Run3",-7.40739908187419e-05,-0.266666366947471,"Recruit",0,-7.40739908187419e-05
"258","Recruit","REC-138",24.526556,"24","560","Run3",0.00010243680668176,0.368772504054337,"Recruit",560,0.00010243680668176
"259","Recruit","REC-138",28.0811078431373,"28","0","Run3",-7.27737305757347e-05,-0.261985430072645,"Recruit",0,-7.27737305757347e-05
"260","Recruit","REC-138",28.5589138888889,"28","560","Run3",0.000178286915073221,0.641832894263596,"Recruit",560,0.000178286915073221
"261","Recruit","REC-138",30.0107157407407,"30","0","Run3",-8.72908933145699e-05,-0.314247215932452,"Recruit",0,-8.72908933145699e-05
"262","Recruit","REC-138",30.4719421052632,"30","560","Run3",0.000133860928904076,0.481899344054673,"Recruit",560,0.000133860928904076
"263","Recruit","REC-138",31.5787352941176,"32","0","Run3",-8.24906362320831e-05,-0.296966290435499,"Recruit",0,-8.24906362320831e-05
"264","Recruit","REC-138",31.8527676470588,"32","560","Run3",8.24750230359814e-05,0.296910082929533,"Recruit",560,8.24750230359814e-05
"265","Recruit","REC-138",34.71575,"35","0","Run3",-0.000216338067179955,-0.77881704184784,"Recruit",0,-0.000216338067179955
"266","Recruit","REC-138",34.9008921568627,"35","560","Run3",0.000154950007873251,0.557820028343703,"Recruit",560,0.000154950007873251
"267","Recruit","REC-138",37.2088518518519,"38","0","Run3",-4.63459656770686e-05,-0.166845476437447,"Recruit",0,-4.63459656770686e-05
"268","Recruit","REC-138",37.2346029411765,"38","560","Run3",-6.69669685738877e-05,-0.241081086865996,"Recruit",560,-6.69669685738877e-05
"269","Recruit","REC-138",39.9910933333333,"40","0","Run3",-3.65052203980197e-05,-0.131418793432871,"Recruit",0,-3.65052203980197e-05
"270","Recruit","REC-138",40.1202371495327,"40","560","Run3",-0.000133577674715552,-0.480879628975987,"Recruit",560,-0.000133577674715552
"271","Recruit","REC-139",17.1774604166667,"17","0","Run3",-6.48177403725025e-05,-0.233343865341009,"Recruit",0,-6.48177403725025e-05
"272","Recruit","REC-139",17.2372901960784,"17","560","Run3",8.10896776782695e-05,0.29192283964177,"Recruit",560,8.10896776782695e-05
"273","Recruit","REC-139",21.4629625,"21","0","Run3",-0.000119786961787419,-0.431233062434709,"Recruit",0,-0.000119786961787419
"274","Recruit","REC-139",21.6136666666667,"21","560","Run3",5.64440411846941e-05,0.203198548264899,"Recruit",560,5.64440411846941e-05
"275","Recruit","REC-139",24.44653125,"24","0","Run3",-0.000108522484254694,-0.390680943316899,"Recruit",0,-0.000108522484254694
"276","Recruit","REC-139",24.6832906666667,"24","560","Run3",0.00014710693056443,0.529584950031947,"Recruit",560,0.00014710693056443
"277","Recruit","REC-139",28.1411176470588,"28","0","Run3",-0.000110566385646158,-0.398038988326169,"Recruit",0,-0.000110566385646158
"278","Recruit","REC-139",28.43235,"28","560","Run3",0.000149225803636102,0.537212893089967,"Recruit",560,0.000149225803636102
"279","Recruit","REC-139",29.887462037037,"30","0","Run3",-0.000129402874256119,-0.46585034732203,"Recruit",0,-0.000129402874256119
"280","Recruit","REC-139",30.4064947368421,"30","560","Run3",0.000145020273019043,0.522072982868554,"Recruit",560,0.000145020273019043
"281","Recruit","REC-139",31.5756460784314,"32","0","Run3",-0.000134413404260573,-0.483888255338063,"Recruit",0,-0.000134413404260573
"282","Recruit","REC-139",31.7673852941176,"32","560","Run3",0.000136143169958546,0.490115411850766,"Recruit",560,0.000136143169958546
"283","Recruit","REC-139",34.5938272727273,"35","0","Run3",-0.000143850201038658,-0.517860723739168,"Recruit",0,-0.000143850201038658
"284","Recruit","REC-139",34.7501362745098,"35","560","Run3",0.000106745452235651,0.384283628048345,"Recruit",560,0.000106745452235651
"285","Recruit","REC-139",37.2135351851852,"38","0","Run3",-0.000111632379415045,-0.401876565894162,"Recruit",0,-0.000111632379415045
"286","Recruit","REC-139",37.0530205882353,"38","560","Run3",-1.54140400019325e-05,-0.0554905440069569,"Recruit",560,-1.54140400019325e-05
"287","Recruit","REC-139",40.1086233333333,"40","0","Run3",-2.59593323146684e-05,-0.0934535963328063,"Recruit",0,-2.59593323146684e-05
"288","Recruit","REC-139",40.1362683566434,"40","560","Run3",-9.40535337822565e-05,-0.338592721616123,"Recruit",560,-9.40535337822565e-05
