"","Species","colony_id","avg_temp_interval","Temperature","Light","Run","micromol.cm2.s","micromol.cm2.h","Stage"
"249","P. meandrina","POM-107",37.2783388888889,"38","0","Run3",-0.000117745561800604,-0.423884022482175,"Adult"
"250","P. meandrina","POM-107",37.2726970588235,"38","560","Run3",-0.000102031446775073,-0.367313208390262,"Adult"
"251","P. meandrina","POM-107",39.91285,"40","0","Run3",-9.051232291962e-05,-0.325844362510632,"Adult"
"252","P. meandrina","POM-107",39.8418416666667,"40","560","Run3",-0.000132327495105313,-0.476378982379126,"Adult"
"253","P. meandrina","POM-108",17.6660395833333,"17","0","Run5",-0.000128389630011939,-0.462202668042982,"Adult"
"254","P. meandrina","POM-108",24.4563666666667,"17","560","Run5",0.000131458409308779,0.473250273511603,"Adult"
"255","P. meandrina","POM-108",21.868196875,"21","0","Run5",-0.000137067055049433,-0.493441398177959,"Adult"
"256","P. meandrina","POM-108",22.2393205882353,"21","560","Run5",0.000118501409248763,0.426605073295548,"Adult"
"257","P. meandrina","POM-108",24.5168617647059,"24","0","Run5",-0.00013978301605747,-0.503218857806892,"Adult"
"258","P. meandrina","POM-108",24.6865529411765,"24","560","Run5",0.000161888848749045,0.582799855496563,"Adult"
"259","P. meandrina","POM-108",28.175684375,"28","0","Run5",-0.000159314934134946,-0.573533762885806,"Adult"
"260","P. meandrina","POM-108",28.247212962963,"28","560","Run5",0.000158470953597389,0.5704954329506,"Adult"
"261","P. meandrina","POM-108",29.9888578947368,"30","0","Run5",-0.000180572643134002,-0.650061515282406,"Adult"
"262","P. meandrina","POM-108",29.9556715686275,"30","560","Run5",0.000101344054812385,0.364838597324586,"Adult"
"263","P. meandrina","POM-108",32.1688364583333,"32","0","Run5",-0.000171182996081083,-0.616258785891897,"Adult"
"264","P. meandrina","POM-108",31.8763386363636,"32","560","Run5",0.000176982465306361,0.637136875102899,"Adult"
"265","P. meandrina","POM-108",34.6283833333333,"35","0","Run5",-0.000209621417540243,-0.754637103144873,"Adult"
"266","P. meandrina","POM-108",34.9015019607843,"35","560","Run5",5.92727391760353e-05,0.213381861033727,"Adult"
"267","P. meandrina","POM-108",37.6712958333333,"38","0","Run5",-0.0001021990584604,-0.367916610457441,"Adult"
"268","P. meandrina","POM-108",38.080887962963,"38","560","Run5",-6.81723489629839e-05,-0.245420456266742,"Adult"
"269","P. meandrina","POM-108",39.3213229166667,"40","0","Run5",-0.000120437253064978,-0.43357411103392,"Adult"
"270","P. meandrina","POM-108",39.7724764705882,"40","560","Run5",-6.83945941094159e-05,-0.246220538793897,"Adult"
"271","P. meandrina","POM-109",17.558753125,"17","0","Run5",-8.63461191988779e-05,-0.31084602911596,"Adult"
"272","P. meandrina","POM-109",24.47224,"17","560","Run5",7.77243063186589e-05,0.279807502747172,"Adult"
"273","P. meandrina","POM-109",21.7506416666667,"21","0","Run5",-0.000105378808190074,-0.379363709484267,"Adult"
"274","P. meandrina","POM-109",22.1031637254902,"21","560","Run5",7.82445187971071e-05,0.281680267669585,"Adult"
"275","P. meandrina","POM-109",24.4203529411765,"24","0","Run5",-0.000113182338115983,-0.407456417217539,"Adult"
"276","P. meandrina","POM-109",24.5454607843137,"24","560","Run5",0.000107271343931944,0.386176838155,"Adult"
"277","P. meandrina","POM-109",28.0640604166667,"28","0","Run5",-0.00012618258432632,-0.454257303574753,"Adult"
"278","P. meandrina","POM-109",28.158425,"28","560","Run5",9.93730136690909e-05,0.357742849208727,"Adult"
"279","P. meandrina","POM-109",29.9360622807018,"30","0","Run5",-0.000146978378794668,-0.529122163660806,"Adult"
"280","P. meandrina","POM-109",29.898418627451,"30","560","Run5",8.83446797267555e-05,0.31804084701632,"Adult"
"281","P. meandrina","POM-109",32.0582354166667,"32","0","Run5",-0.000155247673153589,-0.55889162335292,"Adult"
"282","P. meandrina","POM-109",31.7320893939394,"32","560","Run5",7.33190017287989e-05,0.263948406223676,"Adult"
"283","P. meandrina","POM-109",34.5909731481481,"35","0","Run5",-0.000189116279532692,-0.680818606317691,"Adult"
"284","P. meandrina","POM-109",34.6677705882353,"35","560","Run5",-6.51291924496867e-06,-0.0234465092818872,"Adult"
"285","P. meandrina","POM-109",37.41839375,"38","0","Run5",-0.000116427223253651,-0.419138003713143,"Adult"
"286","P. meandrina","POM-109",37.8844861111111,"38","560","Run5",-5.08335750746148e-05,-0.183000870268613,"Adult"
"287","P. meandrina","POM-109",39.200046875,"40","0","Run5",-7.25012166594832e-05,-0.26100437997414,"Adult"
"288","P. meandrina","POM-109",39.4888117647059,"40","560","Run5",-9.60900255173816e-05,-0.345924091862574,"Adult"
"289","P. tuahiniensis","POT-101",17.3472020833333,"17","0","Run3",-3.45501634034761e-05,-0.124380588252514,"Adult"
"290","P. tuahiniensis","POT-101",17.3482539215686,"17","560","Run3",1.89876472445296e-05,0.0683555300803066,"Adult"
"291","P. tuahiniensis","POT-101",21.754596875,"21","0","Run3",-6.27348653729264e-05,-0.225845515342535,"Adult"
"292","P. tuahiniensis","POT-101",22.1497208333333,"21","560","Run3",9.30301182872891e-05,0.334908425834241,"Adult"
"293","P. tuahiniensis","POT-101",24.64485,"24","0","Run3",-6.22743947016262e-05,-0.224187820925854,"Adult"
"294","P. tuahiniensis","POT-101",24.9061433333333,"24","560","Run3",0.000115076412666762,0.414275085600342,"Adult"
"295","P. tuahiniensis","POT-101",28.4313843137255,"28","0","Run3",-4.54642680350766e-05,-0.163671364926276,"Adult"
"296","P. tuahiniensis","POT-101",28.7462861111111,"28","560","Run3",0.000128473319095593,0.462503948744133,"Adult"
"297","P. tuahiniensis","POT-101",30.2474796296296,"30","0","Run3",-6.25010078037781e-05,-0.225003628093601,"Adult"
"298","P. tuahiniensis","POT-101",30.6820473684211,"30","560","Run3",0.000133377990226186,0.480160764814269,"Adult"
"299","P. tuahiniensis","POT-101",32.0276892156863,"32","0","Run3",-0.000108719097767814,-0.39138875196413,"Adult"
"300","P. tuahiniensis","POT-101",32.1996901960784,"32","560","Run3",2.41812922401605e-05,0.0870526520645779,"Adult"
"301","P. tuahiniensis","POT-101",34.9436022727273,"35","0","Run3",-2.71285113301894e-05,-0.0976626407886819,"Adult"
"302","P. tuahiniensis","POT-101",35.2073098039216,"35","560","Run3",0.000112297751743335,0.404271906276007,"Adult"
"303","P. tuahiniensis","POT-101",37.5510018518519,"38","0","Run3",-8.01590579292327e-05,-0.288572608545238,"Adult"
"304","P. tuahiniensis","POT-101",37.5471362745098,"38","560","Run3",-2.54591753717082e-05,-0.0916530313381496,"Adult"
"305","P. tuahiniensis","POT-101",40.2725966666667,"40","0","Run3",-4.92066689509061e-05,-0.177144008223262,"Adult"
"306","P. tuahiniensis","POT-101",40.1768158333333,"40","560","Run3",-0.00014303534449705,-0.514927240189379,"Adult"
"307","P. tuahiniensis","POT-102",17.6109916666667,"17","0","Run5",-8.25401052066114e-05,-0.297144378743801,"Adult"
"308","P. tuahiniensis","POT-102",24.5138933333333,"17","560","Run5",0.000115598666119923,0.416155198031723,"Adult"
"309","P. tuahiniensis","POT-102",21.833121875,"21","0","Run5",-8.05393850386999e-05,-0.28994178613932,"Adult"
"310","P. tuahiniensis","POT-102",22.229868627451,"21","560","Run5",7.5761686669892e-05,0.272742072011611,"Adult"
"311","P. tuahiniensis","POT-102",24.4779,"24","0","Run5",-7.80939461299646e-05,-0.281138206067872,"Adult"
"312","P. tuahiniensis","POT-102",24.6647803921569,"24","560","Run5",0.000143551096257706,0.516783946527743,"Adult"
"313","P. tuahiniensis","POT-102",28.1167979166667,"28","0","Run5",-0.000101323422179,-0.364764319844402,"Adult"
"314","P. tuahiniensis","POT-102",28.2448657407407,"28","560","Run5",0.00017053429240126,0.613923452644536,"Adult"
"315","P. tuahiniensis","POT-102",29.9566210526316,"30","0","Run5",-0.000146242307662982,-0.526472307586736,"Adult"
"316","P. tuahiniensis","POT-102",29.9715960784314,"30","560","Run5",0.000145188476191422,0.522678514289119,"Adult"
"317","P. tuahiniensis","POT-102",32.2923604166667,"32","0","Run5",-0.000155709225201099,-0.560553210723956,"Adult"
"318","P. tuahiniensis","POT-102",31.8642484848485,"32","560","Run5",0.000148038746852829,0.532939488670184,"Adult"
"319","P. tuahiniensis","POT-102",34.6770935185185,"35","0","Run5",-0.000145844060396423,-0.525038617427121,"Adult"
"320","P. tuahiniensis","POT-102",34.9574803921569,"35","560","Run5",0.00010771320152757,0.387767525499253,"Adult"
"321","P. tuahiniensis","POT-102",37.4227416666667,"38","0","Run5",-6.26809588172786e-05,-0.225651451742203,"Adult"
"322","P. tuahiniensis","POT-102",38.005062962963,"38","560","Run5",-4.24116002387513e-05,-0.152681760859505,"Adult"
"323","P. tuahiniensis","POT-102",39.5397645833333,"40","0","Run5",-7.93907531174848e-05,-0.285806711222945,"Adult"
"324","P. tuahiniensis","POT-102",39.7349588235294,"40","560","Run5",-0.000140726043633852,-0.506613757081867,"Adult"
"325","P. tuahiniensis","POT-103",17.4334322916667,"17","0","Run5",-0.000243365823506133,-0.876116964622078,"Adult"
"326","P. tuahiniensis","POT-103",17.2412208333333,"17","560","Run5",8.39167473460634e-05,0.302100290445828,"Adult"
"327","P. tuahiniensis","POT-103",21.6315635416667,"21","0","Run5",-0.000277195921337718,-0.997905316815783,"Adult"
"328","P. tuahiniensis","POT-103",21.936462745098,"21","560","Run5",0.000167994385217905,0.604779786784457,"Adult"
"329","P. tuahiniensis","POT-103",24.3604470588235,"24","0","Run5",-0.000267321773527709,-0.962358384699754,"Adult"
"330","P. tuahiniensis","POT-103",24.4902225490196,"24","560","Run5",0.00026368093890605,0.949251380061782,"Adult"
"331","P. tuahiniensis","POT-103",28.0428416666667,"28","0","Run5",-0.00034884658812732,-1.25584771725835,"Adult"
"332","P. tuahiniensis","POT-103",28.0328231481481,"28","560","Run5",0.000279353721488578,1.00567339735888,"Adult"
"333","P. tuahiniensis","POT-103",29.9610622807018,"30","0","Run5",-0.000406897693885863,-1.46483169798911,"Adult"
"334","P. tuahiniensis","POT-103",29.8291862745098,"30","560","Run5",0.00025280176677977,0.910086360407171,"Adult"
"335","P. tuahiniensis","POT-103",32.1952677083333,"32","0","Run5",-0.00040126776893014,-1.44456396814851,"Adult"
"336","P. tuahiniensis","POT-103",31.8621310606061,"32","560","Run5",0.000255860111879419,0.92109640276591,"Adult"
"337","P. tuahiniensis","POT-103",34.6783944444444,"35","0","Run5",-0.000480088120244867,-1.72831723288152,"Adult"
"338","P. tuahiniensis","POT-103",34.8017911764706,"35","560","Run5",3.52939469401603e-05,0.127058208984577,"Adult"
"339","P. tuahiniensis","POT-103",37.6305208333333,"38","0","Run5",-0.000244818670444555,-0.881347213600398,"Adult"
"340","P. tuahiniensis","POT-103",38.1526222222222,"38","560","Run5",-0.000210266964892468,-0.756961073612886,"Adult"
"341","P. tuahiniensis","POT-103",39.608771875,"40","0","Run5",-0.000159511960798857,-0.574243058875886,"Adult"
"342","P. tuahiniensis","POT-103",39.7399882352941,"40","560","Run5",-0.000284811188694891,-1.02532027930161,"Adult"
"343","P. tuahiniensis","POT-104",17.6371625,"17","0","Run5",-8.56257857542869e-05,-0.308252828715433,"Adult"
"344","P. tuahiniensis","POT-104",24.366895,"17","560","Run5",8.75583746568569e-05,0.315210148764685,"Adult"
"345","P. tuahiniensis","POT-104",21.8037125,"21","0","Run5",-9.54861653613638e-05,-0.34375019530091,"Adult"
"346","P. tuahiniensis","POT-104",22.2112431372549,"21","560","Run5",7.8257321508926e-05,0.281726357432134,"Adult"
"347","P. tuahiniensis","POT-104",24.4699745098039,"24","0","Run5",-9.93083825441531e-05,-0.357510177158951,"Adult"
"348","P. tuahiniensis","POT-104",24.6514274509804,"24","560","Run5",0.000114431379475526,0.411952966111892,"Adult"
"349","P. tuahiniensis","POT-104",28.1243135416667,"28","0","Run5",-0.000115745390322448,-0.416683405160812,"Adult"
"350","P. tuahiniensis","POT-104",28.1965268518519,"28","560","Run5",0.000145603868080881,0.524173925091172,"Adult"
"351","P. tuahiniensis","POT-104",29.9393745614035,"30","0","Run5",-0.000129284303043502,-0.465423490956607,"Adult"
"352","P. tuahiniensis","POT-104",29.9222843137255,"30","560","Run5",0.000127337097464699,0.458413550872916,"Adult"
"353","P. tuahiniensis","POT-104",32.10830625,"32","0","Run5",-0.000128048575850451,-0.460974873061623,"Adult"
"354","P. tuahiniensis","POT-104",31.7799931818182,"32","560","Run5",0.00013758228659832,0.495296231753951,"Adult"
"355","P. tuahiniensis","POT-104",34.6514425925926,"35","0","Run5",-0.000141798216736967,-0.510473580253082,"Adult"
"356","P. tuahiniensis","POT-104",34.8153176470588,"35","560","Run5",4.6452694720763e-05,0.167229700994747,"Adult"
"357","P. tuahiniensis","POT-104",37.372746875,"38","0","Run5",-0.000100119826903255,-0.360431376851718,"Adult"
"358","P. tuahiniensis","POT-104",37.8089740740741,"38","560","Run5",-6.23305108999865e-05,-0.224389839239951,"Adult"
"359","P. tuahiniensis","POT-104",39.3089697916667,"40","0","Run5",-6.27368473825574e-05,-0.225852650577207,"Adult"
"360","P. tuahiniensis","POT-104",39.5669823529412,"40","560","Run5",-0.000118187112967036,-0.425473606681328,"Adult"
"361","P. tuahiniensis","POT-105",17.5726822916667,"17","0","Run4",-0.000105835710585104,-0.381008558106375,"Adult"
"362","P. tuahiniensis","POT-105",17.5747470588235,"17","560","Run4",5.07050454050491e-05,0.182538163458177,"Adult"
"363","P. tuahiniensis","POT-105",21.4875921052632,"21","0","Run4",-4.78617298522949e-05,-0.172302227468262,"Adult"
"364","P. tuahiniensis","POT-105",21.938787254902,"21","560","Run4",0.000496707012257183,1.78814524412586,"Adult"
"365","P. tuahiniensis","POT-105",24.2210789473684,"24","0","Run4",-6.78600405629359e-05,-0.244296146026569,"Adult"
"366","P. tuahiniensis","POT-105",24.4949274509804,"24","560","Run4",0.00014239568108871,0.512624451919356,"Adult"
"367","P. tuahiniensis","POT-105",27.9336137254902,"28","0","Run4",-0.000129048705669557,-0.464575340410405,"Adult"
"368","P. tuahiniensis","POT-105",28.0130529411765,"28","560","Run4",0.000149940920454674,0.539787313636826,"Adult"
"369","P. tuahiniensis","POT-105",29.891415625,"30","0","Run4",-0.000158132582238457,-0.569277296058445,"Adult"
"370","P. tuahiniensis","POT-105",30.3614259259259,"30","560","Run4",0.000131615006483949,0.473814023342215,"Adult"
"371","P. tuahiniensis","POT-105",31.478721875,"32","0","Run4",-0.000179522240961487,-0.646280067461354,"Adult"
"372","P. tuahiniensis","POT-105",31.8144983333333,"32","560","Run4",7.61747308349638e-05,0.27422903100587,"Adult"
"373","P. tuahiniensis","POT-105",34.0933157407407,"35","0","Run4",-0.000165397472614565,-0.595430901412433,"Adult"
"374","P. tuahiniensis","POT-105",34.271412745098,"35","560","Run4",7.58896638096116e-05,0.273202789714602,"Adult"
"375","P. tuahiniensis","POT-105",36.9988049019608,"38","0","Run4",-0.00013091642055212,-0.471299113987632,"Adult"
"376","P. tuahiniensis","POT-105",37.4694018518518,"38","560","Run4",-0.00011510640315728,-0.414383051366208,"Adult"
"377","P. tuahiniensis","POT-105",37.6016854166667,"40","0","Run4",-0.000155212422290353,-0.558764720245269,"Adult"
"378","P. tuahiniensis","POT-105",38.4353259259259,"40","560","Run4",-4.64702865317509e-05,-0.167293031514303,"Adult"
"379","P. tuahiniensis","POT-106",17.688465625,"17","0","Run4",-6.49257368606103e-05,-0.233732652698197,"Adult"
"380","P. tuahiniensis","POT-106",17.6143421568627,"17","560","Run4",7.67695718804938e-05,0.276370458769778,"Adult"
"381","P. tuahiniensis","POT-106",21.6930456140351,"21","0","Run4",-8.99215892980107e-05,-0.323717721472839,"Adult"
"382","P. tuahiniensis","POT-106",22.151568627451,"21","560","Run4",0.000100827434920288,0.362978765713037,"Adult"
"383","P. tuahiniensis","POT-106",24.4456561403509,"24","0","Run4",-9.05396155586113e-05,-0.325942616011,"Adult"
"384","P. tuahiniensis","POT-106",24.7210078431373,"24","560","Run4",0.000139337633258407,0.501615479730266,"Adult"
"385","P. tuahiniensis","POT-106",28.2144598039216,"28","0","Run4",-0.000120465168693905,-0.433674607298059,"Adult"
"386","P. tuahiniensis","POT-106",28.4194617647059,"28","560","Run4",0.000167511381261838,0.603040972542616,"Adult"
"387","P. tuahiniensis","POT-106",30.205003125,"30","0","Run4",-0.000137453972525333,-0.494834301091199,"Adult"
"388","P. tuahiniensis","POT-106",30.783687037037,"30","560","Run4",0.000162943372110515,0.586596139597853,"Adult"
"389","P. tuahiniensis","POT-106",31.8457177083333,"32","0","Run4",-0.000176317979363122,-0.634744725707239,"Adult"
"390","P. tuahiniensis","POT-106",32.2883033333333,"32","560","Run4",9.67406154621701e-05,0.348266215663813,"Adult"
"391","P. tuahiniensis","POT-106",34.1991305555556,"35","0","Run4",-0.000181585226782687,-0.653706816417674,"Adult"
"392","P. tuahiniensis","POT-106",34.2365470588235,"35","560","Run4",7.84714634278802e-05,0.282497268340369,"Adult"
"393","P. tuahiniensis","POT-106",37.426168627451,"38","0","Run4",-7.82304267364352e-05,-0.281629536251167,"Adult"
"394","P. tuahiniensis","POT-106",37.8660462962963,"38","560","Run4",-7.11781253418788e-05,-0.256241251230764,"Adult"
"395","P. tuahiniensis","POT-106",37.92553125,"40","0","Run4",-0.00010047047693724,-0.361693716974062,"Adult"
"396","P. tuahiniensis","POT-106",38.9574453703704,"40","560","Run4",-5.3500314368629e-05,-0.192601131727065,"Adult"
"397","P. tuahiniensis","POT-108",17.7635333333333,"17","0","Run4",-0.000104299489809954,-0.375478163315835,"Adult"
"398","P. tuahiniensis","POT-108",17.6857362745098,"17","560","Run4",0.000137177397281776,0.493838630214394,"Adult"
"399","P. tuahiniensis","POT-108",21.7749605263158,"21","0","Run4",-0.000115876744437853,-0.417156279976272,"Adult"
"400","P. tuahiniensis","POT-108",22.2645529411765,"21","560","Run4",0.000149830581746852,0.539390094288667,"Adult"
"401","P. tuahiniensis","POT-108",24.4896745614035,"24","0","Run4",-0.000122760766629219,-0.441938759865189,"Adult"
"402","P. tuahiniensis","POT-108",24.8012882352941,"24","560","Run4",0.000203242119154505,0.731671628956218,"Adult"
"403","P. tuahiniensis","POT-108",28.2194049019608,"28","0","Run4",-0.000143748632605903,-0.517495077381252,"Adult"
"404","P. tuahiniensis","POT-108",28.4150588235294,"28","560","Run4",0.000257084123206947,0.925502843545009,"Adult"
"405","P. tuahiniensis","POT-108",30.2704041666667,"30","0","Run4",-0.00022108231779145,-0.795896344049219,"Adult"
"406","P. tuahiniensis","POT-108",30.7752092592593,"30","560","Run4",0.000232152104268174,0.835747575365426,"Adult"
"407","P. tuahiniensis","POT-108",31.8983604166667,"32","0","Run4",-0.000216131908101663,-0.778074869165986,"Adult"
"408","P. tuahiniensis","POT-108",32.304695,"32","560","Run4",0.00017571986076859,0.632591498766924,"Adult"
"409","P. tuahiniensis","POT-108",34.3802435185185,"35","0","Run4",-0.000195108798598007,-0.702391674952825,"Adult"
"410","P. tuahiniensis","POT-108",34.3277352941176,"35","560","Run4",0.000144124132576473,0.518846877275304,"Adult"
"411","P. tuahiniensis","POT-108",37.2944705882353,"38","0","Run4",-0.000133978002986478,-0.482320810751319,"Adult"
"412","P. tuahiniensis","POT-108",37.6314675925926,"38","560","Run4",-0.000121714803647947,-0.438173293132611,"Adult"
"413","P. tuahiniensis","POT-108",38.02391875,"40","0","Run4",-0.000128092697359975,-0.461133710495909,"Adult"
"414","P. tuahiniensis","POT-108",38.814912037037,"40","560","Run4",-6.29333152221225e-05,-0.226559934799641,"Adult"
"415","P. verrucosa","POV-101",17.626228125,"17","0","Run5",-7.4620899023011e-05,-0.26863523648284,"Adult"
"416","P. verrucosa","POV-101",24.5341575,"17","560","Run5",9.72359948282567e-05,0.350049581381724,"Adult"
"417","P. verrucosa","POV-101",21.8551166666667,"21","0","Run5",-6.81661378055333e-05,-0.24539809609992,"Adult"
"418","P. verrucosa","POV-101",22.2575960784314,"21","560","Run5",0.000100164431150419,0.360591952141507,"Adult"
"419","P. verrucosa","POV-101",24.5783950980392,"24","0","Run5",-6.99795407140437e-05,-0.251926346570557,"Adult"
"420","P. verrucosa","POV-101",24.7610009803922,"24","560","Run5",0.000200668029501101,0.722404906203963,"Adult"
"421","P. verrucosa","POV-101",28.31140625,"28","0","Run5",-8.96036244262847e-05,-0.322573047934625,"Adult"
"422","P. verrucosa","POV-101",28.4259490740741,"28","560","Run5",0.000203845967334372,0.733845482403738,"Adult"
"423","P. verrucosa","POV-101",30.1507201754386,"30","0","Run5",-9.72020495754352e-05,-0.349927378471567,"Adult"
"424","P. verrucosa","POV-101",30.1545362745098,"30","560","Run5",0.000190547118286348,0.685969625830854,"Adult"
"425","P. verrucosa","POV-101",32.3696375,"32","0","Run5",-9.67244188860092e-05,-0.348207907989633,"Adult"
"426","P. verrucosa","POV-101",32.0844022727273,"32","560","Run5",0.000219146270205167,0.788926572738602,"Adult"
"427","P. verrucosa","POV-101",34.8772231481481,"35","0","Run5",-0.00014473365643591,-0.521041163169278,"Adult"
"428","P. verrucosa","POV-101",35.0310568627451,"35","560","Run5",0.00010161533143201,0.365815193155237,"Adult"
"429","P. verrucosa","POV-101",37.7195041666667,"38","0","Run5",-6.91301618648684e-05,-0.248868582713526,"Adult"
"430","P. verrucosa","POV-101",38.2477166666667,"38","560","Run5",-4.26662505467476e-05,-0.153598501968291,"Adult"
"431","P. verrucosa","POV-101",39.62871875,"40","0","Run5",-4.69602589114908e-05,-0.169056932081367,"Adult"
"432","P. verrucosa","POV-101",40.0068058823529,"40","560","Run5",-6.40775204421791e-05,-0.230679073591845,"Adult"
"433","P. verrucosa","POV-102",17.0996385416667,"17","0","Run3",-9.78616914170188e-05,-0.352302089101268,"Adult"
"434","P. verrucosa","POV-102",17.0984460784314,"17","560","Run3",5.59182073590444e-05,0.20130554649256,"Adult"
"435","P. verrucosa","POV-102",21.4294072916667,"21","0","Run3",-0.000141605940842664,-0.509781387033591,"Adult"
"436","P. verrucosa","POV-102",21.6384525,"21","560","Run3",9.94213235203163e-05,0.357916764673139,"Adult"
"437","P. verrucosa","POV-102",24.3898666666667,"24","0","Run3",-0.000157527299206692,-0.567098277144092,"Adult"
"438","P. verrucosa","POV-102",24.65422,"24","560","Run3",0.000124220082916743,0.447192298500275,"Adult"
"439","P. verrucosa","POV-102",28.2088254901961,"28","0","Run3",-0.000187695760742427,-0.675704738672738,"Adult"
"440","P. verrucosa","POV-102",28.6704490740741,"28","560","Run3",0.000140310606784677,0.505118184424836,"Adult"
"441","P. verrucosa","POV-102",29.9723574074074,"30","0","Run3",-0.000187560133605377,-0.675216480979358,"Adult"
"442","P. verrucosa","POV-102",30.448548245614,"30","560","Run3",0.000114254281564529,0.411315413632306,"Adult"
"443","P. verrucosa","POV-102",31.7337088235294,"32","0","Run3",-0.000206757020073754,-0.744325272265513,"Adult"
"444","P. verrucosa","POV-102",31.9486137254902,"32","560","Run3",8.39164524034745e-05,0.302099228652508,"Adult"
"445","P. verrucosa","POV-102",34.7303825757576,"35","0","Run3",-0.000245102611184205,-0.88236940026314,"Adult"
"446","P. verrucosa","POV-102",35.0157176470588,"35","560","Run3",3.81761535273802e-05,0.137434152698569,"Adult"
"447","P. verrucosa","POV-102",37.3803592592593,"38","0","Run3",-0.00021237046133295,-0.764533660798622,"Adult"
"448","P. verrucosa","POV-102",37.36565,"38","560","Run3",-0.000191872814420146,-0.690742131912525,"Adult"
"449","P. verrucosa","POV-102",40.1328377777778,"40","0","Run3",-0.000165330715394323,-0.595190575419563,"Adult"
"450","P. verrucosa","POV-102",39.9363893263342,"40","560","Run3",-0.000249230402976796,-0.897229450716467,"Adult"
"451","P. verrucosa","POV-103",17.399746875,"17","0","Run3",-4.57055824100776e-05,-0.164540096676279,"Adult"
"452","P. verrucosa","POV-103",17.5837205882353,"17","560","Run3",7.82464948216213e-05,0.281687381357837,"Adult"
"453","P. verrucosa","POV-103",21.6035927083333,"21","0","Run3",-9.62982743251637e-05,-0.346673787570589,"Adult"
"454","P. verrucosa","POV-103",21.6424608333333,"21","560","Run3",0.00026450542621553,0.952219534375907,"Adult"
"455","P. verrucosa","POV-103",24.6500333333333,"24","0","Run3",-9.54751658811449e-05,-0.343710597172122,"Adult"
"456","P. verrucosa","POV-103",24.9006606666667,"24","560","Run3",9.320973663377e-05,0.335555051881572,"Adult"
"457","P. verrucosa","POV-103",28.422581372549,"28","0","Run3",-0.000115811981428871,-0.416923133143935,"Adult"
"458","P. verrucosa","POV-103",28.8481009259259,"28","560","Run3",0.000121313192215633,0.436727491976279,"Adult"
"459","P. verrucosa","POV-103",30.1386398148148,"30","0","Run3",-0.000121272272964198,-0.436580182671112,"Adult"
"460","P. verrucosa","POV-103",30.4134859649123,"30","560","Run3",0.000113862225820869,0.409904012955128,"Adult"
"461","P. verrucosa","POV-103",32.0705166666667,"32","0","Run3",-0.000135337601217344,-0.487215364382438,"Adult"
"462","P. verrucosa","POV-103",32.1823852941176,"32","560","Run3",9.13493524078181e-05,0.328857668668145,"Adult"
"463","P. verrucosa","POV-103",34.8465424242424,"35","0","Run3",-0.000142003654078115,-0.511213154681215,"Adult"
"464","P. verrucosa","POV-103",35.2265431372549,"35","560","Run3",5.62986800392173e-05,0.202675248141182,"Adult"
"465","P. verrucosa","POV-103",37.4883657407407,"38","0","Run3",-0.000131052204214821,-0.471787935173354,"Adult"
"466","P. verrucosa","POV-103",37.4983225490196,"38","560","Run3",-0.00010107065042436,-0.363854341527697,"Adult"
"467","P. verrucosa","POV-103",40.0666444444444,"40","0","Run3",-9.37911131955492e-05,-0.337648007503977,"Adult"
"468","P. verrucosa","POV-103",39.9826625,"40","560","Run3",-0.000145001834616808,-0.52200660462051,"Adult"
"469","P. verrucosa","POV-104",17.62736875,"17","0","Run5",-5.59749053471996e-05,-0.201509659249919,"Adult"
"470","P. verrucosa","POV-104",24.56568,"17","560","Run5",7.54459504771476e-05,0.271605421717731,"Adult"
"471","P. verrucosa","POV-104",21.79378125,"21","0","Run5",-7.01583691604944e-05,-0.25257012897778,"Adult"
"472","P. verrucosa","POV-104",22.1003960784314,"21","560","Run5",7.41196128589408e-05,0.266830606292187,"Adult"
"473","P. verrucosa","POV-104",24.5230784313726,"24","0","Run5",-7.72332740830765e-05,-0.278039786699075,"Adult"
"474","P. verrucosa","POV-104",24.6740705882353,"24","560","Run5",0.000107026391408381,0.385295009070171,"Adult"
"475","P. verrucosa","POV-104",28.2027458333333,"28","0","Run5",-9.54225726727143e-05,-0.343521261621771,"Adult"
"476","P. verrucosa","POV-104",28.2390027777778,"28","560","Run5",0.000119873083322474,0.431543099960908,"Adult"
"477","P. verrucosa","POV-104",30.0484964912281,"30","0","Run5",-0.000109913634615001,-0.395689084614004,"Adult"
"478","P. verrucosa","POV-104",30.0196647058824,"30","560","Run5",0.000116859346299704,0.420693646678936,"Adult"
"479","P. verrucosa","POV-104",32.257728125,"32","0","Run5",-0.000102791821501559,-0.370050557405611,"Adult"
"480","P. verrucosa","POV-104",31.9273606060606,"32","560","Run5",0.000123976846330118,0.446316646788424,"Adult"
"481","P. verrucosa","POV-104",34.7774296296296,"35","0","Run5",-0.000133252153641148,-0.479707753108132,"Adult"
"482","P. verrucosa","POV-104",34.943718627451,"35","560","Run5",6.62063507240898e-05,0.238342862606723,"Adult"
"483","P. verrucosa","POV-104",37.6415270833333,"38","0","Run5",-6.4107901890826e-05,-0.230788446806974,"Adult"
"484","P. verrucosa","POV-104",38.2020240740741,"38","560","Run5",-6.43189345325491e-05,-0.231548164317177,"Adult"
"485","P. verrucosa","POV-104",39.543040625,"40","0","Run5",-3.86368302742048e-05,-0.139092588987137,"Adult"
"486","P. verrucosa","POV-104",39.8137549019608,"40","560","Run5",-3.60172569831653e-05,-0.129662125139395,"Adult"
