Measurement Name :,Meas_20231213-641,,Generated On :,"13/12/2023, 15:53:11",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
13.12.23 15:16:44,53.8,228.87,220.54,232.3,215.34,213.82,256.49,219.01,206.28,244.92,225.77,249.71,241.11,218.7,234.49,225.77,205.68,214.73,210.19,238.89,234,236.06,242.38,222.38,254.22,,28,965,36,28.43,
13.12.23 15:16:59,54.05,228.56,219.92,232.61,215.04,213.52,256.49,219.01,206.28,244.6,225.16,249.71,240.79,218.7,234.49,225.77,204.78,215.65,210.19,237.95,232,235.75,241.74,221.77,254.22,,28,965,36,28.46,
13.12.23 15:17:14,54.3,228.25,219.62,233.24,215.34,214.43,256.81,218.39,206.28,245.24,225.16,250.36,240.79,219.62,234.49,225.46,205.38,215.04,210.19,238.89,233,235.12,242.38,222.07,254.55,,28,965,36,28.44,
13.12.23 15:17:29,54.55,228.56,219.62,232.93,215.04,214.13,256.16,218.09,205.98,244.6,225.46,250.36,240.79,219.62,234.18,224.85,204.78,214.43,209.89,238.58,231,235.75,242.06,221.46,253.9,,28,965,36,28.44,
13.12.23 15:17:44,54.8,229.18,219.62,232.61,214.43,213.82,257.14,218.39,205.68,244.92,224.85,250.36,240.79,218.7,234.18,226.08,204.78,215.04,210.19,238.58,232,235.43,243.01,221.46,254.55,,28,965,36,28.47,
13.12.23 15:17:59,55.05,228.25,219.01,232.3,213.82,213.52,256.16,217.78,204.78,244.6,224.85,249.71,239.84,219.31,233.24,225.46,204.18,214.73,209.29,237.32,230,235.43,242.38,220.54,254.55,,28,965,36,28.46,
13.12.23 15:18:14,55.3,228.25,219.01,232.3,214.13,213.22,256.81,217.78,205.08,244.6,223.61,250.36,240.16,219.01,233.55,225.16,203.58,214.43,208.98,237.95,231,235.12,242.06,220.23,254.55,,28,965,36,28.47,
13.12.23 15:18:29,55.55,227.94,219.31,231.99,214.13,212.31,257.14,217.17,204.18,244.6,224.23,250.68,239.84,219.01,233.55,224.85,203.58,214.13,208.98,238.26,229,235.12,242.38,220.23,254.22,,28,965,36,28.46,
13.12.23 15:18:44,55.8,228.25,218.39,231.68,213.22,211.7,256.81,217.48,204.18,244.28,223.92,250.04,239.53,219.01,233.55,224.54,203.28,213.82,208.38,237.95,230,234.49,242.06,219.62,254.22,,28,965,36,28.46,
13.12.23 15:18:59,56.05,227.94,218.39,231.99,213.22,212.31,256.49,216.56,203.28,244.28,223.92,250.04,239.53,218.39,232.61,223.92,202.99,213.22,208.38,237.32,228,234.49,242.06,219.92,254.22,,28,965,36,28.47,
13.12.23 15:19:14,56.3,227.63,217.78,231.36,213.52,211.7,255.84,216.26,203.58,243.96,223,249.71,239.53,217.78,232.3,223.61,202.69,213.22,207.78,237,229,233.86,242.06,219.01,253.25,,28,965,36,28.47,
13.12.23 15:19:29,56.55,227.94,218.39,231.05,213.22,212.31,257.46,216.56,203.28,244.28,223,250.36,239.84,218.39,232.3,224.23,202.09,212.61,208.08,237,227,233.86,242.38,219.62,254.22,,28,965,36,28.47,
13.12.23 15:19:44,56.8,227.32,217.78,231.36,212.61,211.4,256.81,215.95,202.69,243.65,222.07,249.71,238.89,218.39,231.99,223.61,202.09,212.61,208.08,236.37,228,232.93,241.74,219.31,254.87,,28,965,36,28.47,
13.12.23 15:19:59,57.05,227.32,217.48,231.05,212,211.1,256.49,215.04,202.39,243.65,222.69,249.71,239.21,218.09,230.74,223,201.5,212.31,207.48,236.37,226,233.24,241.74,217.78,253.25,,28,965,36,28.49,
13.12.23 15:20:14,57.3,226.7,216.87,230.74,212,211.1,256.16,214.73,202.39,243.65,222.38,249.39,238.58,217.78,231.36,223,201.5,212,207.18,235.43,227,232.93,241.74,218.7,254.55,,28,965,36,28.49,
13.12.23 15:20:29,57.55,226.7,216.56,230.74,211.7,210.79,256.81,214.73,202.39,242.69,221.77,249.39,238.58,218.09,230.43,222.38,201.2,211.7,207.48,236.06,225,231.68,242.06,218.39,254.22,,28,965,36,28.49,
13.12.23 15:20:44,57.8,226.7,216.87,230.74,211.4,211.1,256.49,214.43,202.09,242.69,221.77,249.71,237.95,217.17,230.43,222.07,200.6,211.4,207.18,235.75,226,232.93,242.06,218.09,254.55,,28,965,36,28.49,
13.12.23 15:20:59,58.05,226.7,216.26,230.74,211.4,209.59,257.14,214.43,201.2,243.01,221.46,249.39,237.95,216.87,230.12,221.77,200.3,211.7,206.88,234.8,224,231.68,242.38,217.78,254.55,,28,965,36,28.5,
13.12.23 15:21:14,58.3,226.39,215.65,230.12,210.79,209.89,256.81,213.82,200.6,242.38,220.23,249.39,237.95,216.56,230.12,221.46,199.71,211.4,205.68,234.8,225,231.68,242.06,217.17,253.58,,28,965,36,28.5,
13.12.23 15:21:29,58.55,226.39,215.65,230.12,210.49,209.59,256.49,213.52,200.01,242.06,220.84,249.39,237.95,216.56,229.18,221.77,199.71,210.79,206.58,235.43,223,231.36,241.42,217.17,254.22,,28,965,36,28.5,
13.12.23 15:21:44,58.8,225.77,215.34,229.5,210.19,209.29,255.84,212.61,199.41,241.42,220.23,249.39,236.69,215.95,229.18,220.84,198.82,210.19,205.68,234.49,224,231.68,241.74,217.17,253.9,,28,965,36,28.51,
13.12.23 15:21:59,59.05,225.77,215.34,229.81,209.89,209.29,257.14,212.61,200.3,242.06,220.54,249.39,237,216.26,229.5,221.15,199.12,210.79,205.68,234.18,222,231.36,242.38,216.56,253.58,,28,965,36,28.5,
13.12.23 15:22:14,59.3,226.08,215.65,229.5,209.89,208.98,257.14,212.91,199.71,241.74,220.23,249.71,236.69,215.95,228.56,220.54,197.93,209.59,205.38,233.55,223,231.05,243.01,216.26,254.22,,28,965,36,28.5,
13.12.23 15:22:29,59.55,225.77,214.43,229.18,209.29,208.68,257.14,212.31,199.41,241.42,219.62,249.39,236.06,215.95,228.87,219.92,197.64,209.89,205.38,233.24,221,231.36,242.38,215.95,254.22,,28,965,36,28.5,
13.12.23 15:22:44,59.8,225.46,214.13,228.87,209.59,208.68,257.14,211.7,199.12,241.42,219.92,249.71,236.69,215.34,227.94,220.54,197.64,209.59,205.08,233.55,222,230.12,241.74,215.95,253.9,,28,965,36,28.51,
13.12.23 15:22:59,60.05,225.46,214.13,229.18,209.29,208.68,257.79,211.7,199.41,242.06,219.31,249.39,236.37,215.65,227.94,220.23,197.34,209.89,204.78,233.55,220,230.43,242.38,215.65,254.55,,28,965,36,28.51,
13.12.23 15:23:14,60.3,225.46,214.13,228.87,208.98,207.48,257.14,211.1,199.12,241.11,218.7,249.07,236.69,215.04,227.63,219.62,196.75,209.59,203.88,232.93,221,229.5,242.06,214.73,253.25,,28,965,36,28.51,
13.12.23 15:23:29,60.55,225.16,213.22,228.87,208.68,207.48,257.14,210.79,197.93,240.79,219.01,249.07,235.75,215.04,227.32,219.31,197.04,208.98,203.88,232.61,219,228.87,242.38,214.73,253.9,,28,965,36,28.51,
13.12.23 15:23:44,60.8,224.85,213.52,228.87,208.68,207.18,257.14,210.79,197.93,240.79,218.39,248.75,235.75,214.73,226.7,219.01,196.45,208.38,203.88,232.93,220,229.5,242.06,214.43,253.9,,28,965,36,28.51,
13.12.23 15:23:59,61.05,225.16,213.52,228.87,208.68,207.48,258.11,210.19,197.93,241.11,218.39,249.07,236.06,214.43,227.01,218.7,196.45,208.98,203.28,232.61,218,228.87,242.69,215.04,254.55,,28,965,36,28.51,
13.12.23 15:24:14,61.3,224.54,213.22,228.25,208.38,207.48,257.79,210.49,196.75,240.79,218.09,248.75,235.12,214.43,226.7,218.09,195.86,207.78,203.28,231.36,219,227.63,242.06,214.43,253.9,,28,965,36,28.53,
13.12.23 15:24:29,61.55,224.85,212.91,227.94,207.48,206.58,258.11,209.89,197.34,240.79,217.48,248.75,235.43,213.52,226.7,218.39,195.27,207.48,203.28,232.61,217,229.18,242.69,214.43,254.55,,28,965,36,28.51,
13.12.23 15:24:44,61.8,224.54,212,227.94,207.18,206.58,256.81,209.29,196.45,240.16,217.78,248.75,235.12,213.82,225.77,218.09,194.98,208.08,202.69,231.99,218,228.87,242.38,214.13,254.22,,28,965,36,28.54,
13.12.23 15:24:59,62.05,224.23,212.31,228.25,207.18,206.28,258.11,208.68,196.16,239.53,216.56,248.75,234.8,213.82,225.16,216.87,195.27,207.48,202.69,231.36,216,228.56,242.06,213.22,253.9,,28,965,36,28.53,
13.12.23 15:25:14,62.3,224.54,212.31,227.94,206.58,205.98,257.79,209.29,195.57,239.84,216.56,249.07,234.49,212.61,225.16,217.17,194.39,207.48,202.39,230.74,217,227.63,242.69,213.82,254.22,,28,965,36,28.53,
13.12.23 15:25:29,62.55,223.61,212,227.32,206.28,205.08,257.46,208.68,194.68,239.53,216.26,248.75,234.18,212.61,224.23,216.87,194.09,206.88,201.5,231.05,215,228.25,242.38,212.61,254.22,,28,965,36,28.54,
13.12.23 15:25:44,62.8,223.61,211.1,227.63,205.98,205.68,257.14,208.38,195.57,239.21,215.95,249.07,234.49,212.31,225.46,216.26,193.8,206.58,201.79,231.36,216,227.32,242.38,212.91,254.22,,28,965,36,28.54,
13.12.23 15:25:59,63.05,223.3,211.1,227.32,205.68,205.38,257.79,208.38,194.98,239.53,215.95,248.11,233.24,212.31,224.23,215.95,194.09,205.98,201.5,230.74,214,226.7,242.06,212.61,253.9,,28,965,36,28.54,
13.12.23 15:26:14,63.3,223.3,211.1,227.01,205.08,205.08,258.11,208.08,194.39,239.53,215.95,249.07,232.93,212,224.23,215.04,192.92,205.98,200.6,230.12,215,227.32,241.74,212,253.58,,28,965,36,28.54,
13.12.23 15:26:29,63.55,223.3,211.1,227.01,205.38,204.78,256.81,207.48,193.5,239.53,216.56,248.43,233.24,211.1,224.23,215.34,192.33,205.68,200.6,229.5,213,226.08,242.06,212.31,254.55,,28,965,36,28.54,
13.12.23 15:26:44,63.8,223,210.79,226.7,205.08,204.18,258.11,207.48,193.5,238.26,215.65,248.75,233.24,211.1,223.92,215.04,192.92,205.08,200.6,229.81,214,224.85,242.06,211.4,253.9,,28,965,36,28.54,
13.12.23 15:26:59,64.05,222.38,210.49,226.39,203.88,204.48,257.79,206.28,192.92,238.89,214.13,248.75,233.24,211.1,223,214.43,192.33,205.08,199.71,228.87,212,225.16,241.74,211.1,253.58,,28,965,36,28.55,
13.12.23 15:27:14,64.3,222.38,209.59,226.08,204.78,203.28,257.46,206.58,192.33,238.58,214.43,248.75,232.61,210.19,222.69,214.73,191.74,205.08,199.41,228.87,213,224.85,242.38,210.49,253.58,,28,965,36,28.54,
13.12.23 15:27:29,64.55,222.38,209.59,226.08,204.18,203.58,257.46,205.98,192.92,239.21,214.43,249.07,232.61,210.49,222.07,213.82,191.16,204.78,199.71,228.56,211,224.85,242.38,211.1,254.22,,28,965,36,28.55,
13.12.23 15:27:44,64.8,222.38,209.59,225.77,203.28,203.28,257.79,205.08,192.04,238.58,213.82,248.43,231.68,210.49,222.07,213.52,190.86,204.18,199.41,228.25,212,225.16,241.74,209.89,253.58,,28,965,36,28.54,
13.12.23 15:27:59,65.05,221.77,209.59,225.77,203.58,202.99,257.79,204.78,191.74,237.63,213.52,248.75,231.36,210.49,222.07,213.52,191.16,203.88,199.41,228.25,210,224.54,241.42,210.49,253.25,,28,965,36,28.55,
13.12.23 15:28:14,65.3,221.77,208.98,225.16,202.99,202.39,257.46,204.78,190.86,237.95,213.52,248.43,231.36,209.59,221.77,212.31,190.86,203.88,199.41,226.39,211,224.23,242.06,209.29,253.58,,28,965,36,28.55,
13.12.23 15:28:29,65.55,221.77,209.29,225.46,203.28,202.39,258.11,204.78,191.45,237.63,212.91,249.39,231.36,209.29,221.77,212,190.57,203.88,199.41,227.01,209,224.23,242.38,209.89,253.9,,28,965,36,28.55,
13.12.23 15:28:44,65.8,221.46,208.08,224.85,202.99,202.39,257.14,204.48,189.69,237.63,212.31,248.43,230.43,209.29,221.15,211.4,189.98,202.99,198.52,226.7,210,223.92,241.74,209.59,253.25,,28,965,36,28.55,
13.12.23 15:28:59,66.05,221.15,207.78,224.85,202.09,201.5,258.11,203.58,189.69,237.63,212,248.43,230.43,208.98,220.23,211.7,189.11,202.69,198.23,226.39,208,222.69,242.06,209.59,253.9,,28,965,36,28.55,
13.12.23 15:29:14,66.3,221.15,207.48,224.85,201.79,201.2,257.79,203.58,189.69,237,211.7,248.75,230.12,208.98,220.23,211.4,189.11,202.99,198.23,226.39,209,222.07,241.74,208.68,253.25,,28,965,36,28.55,
13.12.23 15:29:29,66.55,221.15,207.48,224.23,201.5,201.5,257.46,203.58,189.69,237,212.31,248.43,230.43,208.68,220.54,211.1,188.82,202.99,197.64,226.39,207,223.3,242.06,208.98,252.93,,28,965,36,28.57,
13.12.23 15:29:44,66.8,220.84,207.48,223.92,201.5,201.2,257.79,202.69,189.11,236.69,211.4,248.43,230.12,208.08,219.62,210.49,188.52,202.09,197.93,225.77,208,222.69,242.69,208.68,253.58,,28,965,36,28.57,
13.12.23 15:29:59,67.05,220.23,207.18,223.92,201.2,200.3,257.79,202.69,188.52,237,211.7,248.43,230.43,208.08,219.31,210.49,188.23,202.09,197.64,226.08,206,222.38,241.74,208.38,252.93,,28,965,36,28.55,
13.12.23 15:30:14,67.3,220.54,207.18,223.92,200.9,200.01,257.46,202.39,188.23,237,211.1,248.11,229.81,208.08,219.92,209.29,187.94,202.39,197.34,225.16,207,221.46,242.69,208.08,253.9,,28,965,36,28.55,
13.12.23 15:30:29,67.55,220.23,206.58,223.3,200.3,199.41,257.79,201.5,187.94,236.69,211.1,247.79,229.5,207.18,219.31,209.59,187.36,201.5,197.34,225.46,205,221.15,241.42,207.48,252.61,,28,965,36,28.55,
13.12.23 15:30:44,67.8,220.23,206.28,223.3,200.3,200.01,257.46,201.5,187.65,236.37,210.49,248.11,229.18,207.18,218.39,208.68,187.07,201.2,196.45,225.16,206,222.38,242.06,207.48,252.93,,28,965,36,28.55,
13.12.23 15:30:59,68.05,219.62,205.68,223,200.01,198.82,257.46,200.6,186.48,235.75,210.49,247.47,229.5,205.98,218.09,208.38,186.48,200.6,196.45,224.23,204,221.77,242.69,206.58,253.25,,28,965,36,28.57,
13.12.23 15:31:15,68.32,219.31,205.38,222.69,199.41,198.82,257.79,200.9,186.78,236.06,209.59,247.79,228.25,205.98,218.09,207.48,185.61,201.2,195.57,224.23,205,220.23,240.79,206.58,252.93,,28,965,36,28.55,
13.12.23 15:31:30,68.57,219.62,205.68,222.38,199.41,199.12,257.14,200.3,187.07,235.75,208.98,248.11,228.25,205.38,217.48,207.48,185.32,200.3,195.57,223.61,203,220.84,241.11,206.88,252.61,,28,965,36,28.57,
13.12.23 15:31:45,68.82,219.31,204.78,221.77,198.82,197.64,257.79,200.01,186.19,234.8,209.29,247.47,228.56,205.98,217.78,207.48,185.9,199.71,195.27,223.3,204,219.62,240.79,206.58,253.25,,28,965,36,28.58,
13.12.23 15:32:00,69.07,219.31,204.78,221.77,198.82,198.23,256.49,199.41,186.19,235.75,208.98,247.79,228.25,205.68,217.48,206.28,185.03,199.12,194.39,223.92,202,219.31,241.11,206.28,252.29,,28,965,36,28.57,
13.12.23 15:32:15,69.32,219.31,204.78,222.07,198.82,197.64,257.14,199.71,186.48,235.43,209.59,247.79,227.94,205.38,217.48,205.98,185.32,199.41,194.68,222.69,203,219.31,240.79,205.68,252.61,,28,965,36,28.57,
13.12.23 15:32:30,69.57,218.7,204.48,221.15,198.52,197.04,257.46,198.82,185.9,235.12,208.08,246.83,227.63,204.78,216.26,206.28,184.74,198.82,194.09,222.07,201,218.7,241.74,205.08,252.93,,28,965,36,28.58,
13.12.23 15:32:45,69.82,218.7,204.48,221.77,197.93,196.45,257.14,199.41,185.61,234.49,208.98,247.79,227.94,204.78,216.56,205.68,184.16,199.41,194.39,222.69,202,219.62,242.06,205.68,253.25,,28,965,36,28.57,
13.12.23 15:33:00,70.07,217.78,203.28,221.15,197.64,196.75,257.79,199.12,184.45,234.49,207.48,247.47,226.39,204.18,215.65,205.38,184.16,198.82,193.8,222.38,200,218.09,240.47,204.78,253.25,,28,965,36,28.57,
13.12.23 15:33:15,70.32,218.39,203.58,220.84,197.34,195.86,256.81,198.23,184.45,233.55,207.78,247.79,227.32,203.88,215.34,204.78,183.58,198.52,192.92,221.46,201,219.62,242.06,204.78,253.58,,28,965,36,28.58,
13.12.23 15:33:30,70.57,218.09,203.28,220.84,196.75,196.45,257.14,198.23,184.45,234.49,207.18,247.79,226.7,204.18,215.34,204.18,183.58,198.52,193.21,221.77,199,219.01,241.74,203.88,252.61,,28,965,36,28.58,
13.12.23 15:33:45,70.82,217.78,202.39,219.92,196.75,195.27,256.81,197.34,183.58,233.24,206.88,246.83,226.39,202.99,214.13,203.28,182.42,197.93,192.33,221.46,200,218.7,241.11,203.58,253.25,,28,965,36,28.58,
13.12.23 15:34:00,71.07,217.48,202.69,219.62,196.75,194.68,257.14,197.34,183.58,233.24,206.88,247.79,226.39,202.69,214.13,202.99,182.71,197.93,192.33,221.15,198,217.78,241.42,204.18,252.93,,28,965,36,28.58,
13.12.23 15:34:15,71.32,217.17,202.09,219.92,195.86,194.39,256.81,196.45,183.58,233.55,206.58,247.15,226.39,202.69,214.13,202.99,182.14,197.64,191.74,221.15,199,218.09,241.11,203.58,252.61,,28,965,36,28.58,
13.12.23 15:34:30,71.57,217.17,202.09,219.31,195.86,194.68,257.14,196.45,183,233.55,205.98,247.47,226.7,202.09,213.82,201.79,181.85,197.64,192.04,221.15,197,217.48,242.06,203.28,252.93,,28,965,36,28.57,
13.12.23 15:34:45,71.82,217.48,201.79,219.62,195.86,194.68,257.14,196.45,182.71,232.93,205.68,247.47,225.77,202.09,214.13,202.09,181.56,197.34,191.45,220.84,198,217.17,241.42,203.28,252.29,,28,965,36,28.58,
13.12.23 15:35:00,72.07,217.17,202.09,219.62,196.16,194.09,256.81,196.45,182.71,232.93,205.98,247.79,225.46,202.39,213.22,202.39,181.56,197.34,192.04,219.92,196,216.87,242.06,202.69,252.93,,28,965,36,28.58,
13.12.23 15:35:15,72.32,216.87,201.5,219.01,195.27,194.39,256.81,195.57,181.56,233.24,205.38,246.51,225.46,201.5,213.22,201.5,180.69,196.45,191.45,219.31,197,216.56,241.42,202.09,253.58,,28,965,36,28.58,
13.12.23 15:35:30,72.57,216.26,200.9,219.01,194.98,193.8,256.81,195.27,181.56,232.93,204.78,246.83,225.16,200.9,212.61,200.9,180.69,196.45,191.16,219.31,195,215.65,241.42,202.99,252.93,,28,965,36,28.58,
13.12.23 15:35:45,72.82,215.95,200.01,218.39,194.68,192.92,257.14,194.98,180.98,232.61,205.08,247.15,224.85,201.5,212.31,200.3,179.54,196.16,190.57,218.7,196,215.65,241.74,202.09,253.25,,28,965,36,28.58,
13.12.23 15:36:00,73.07,215.95,200.3,218.39,194.09,193.21,257.14,194.39,180.69,232.61,204.48,247.15,224.54,199.71,211.7,200.3,179.83,195.57,189.98,218.39,194,215.95,241.74,202.09,252.61,,28,965,36,28.58,
13.12.23 15:36:15,73.32,215.65,200.3,217.78,194.39,192.62,256.49,194.39,180.4,232.3,204.18,246.51,224.54,200.01,211.4,199.41,179.25,195.86,189.69,218.09,195,215.65,241.74,201.2,252.61,,28,965,36,28.58,
13.12.23 15:36:30,73.57,215.04,199.41,218.09,193.8,192.33,255.52,193.8,180.4,231.68,203.58,246.51,223.61,200.01,211.1,198.82,178.68,195.57,189.4,218.09,193,214.43,241.42,201.79,252.29,,28,965,36,28.58,
13.12.23 15:36:45,73.82,215.04,199.12,217.17,193.8,192.04,256.16,192.92,179.54,231.68,203.28,246.83,223.92,199.71,210.49,197.64,178.39,195.27,189.11,217.48,194,213.22,241.11,200.9,252.61,,28,965,36,28.58,
13.12.23 15:37:00,74.07,215.04,199.12,217.17,193.8,191.74,256.49,193.21,179.54,231.05,203.28,247.15,223.61,199.12,210.79,198.23,178.39,195.27,189.11,216.56,192,214.13,241.11,201.2,252.61,,28,965,36,28.58,
13.12.23 15:37:15,74.32,215.04,199.41,217.48,194.09,191.16,257.14,192.92,179.83,231.68,203.58,247.79,223.92,199.41,211.1,198.23,178.39,195.27,188.82,217.17,193,213.82,242.06,200.9,252.61,,28,965,36,28.58,
13.12.23 15:37:30,74.57,214.73,198.52,217.48,193.5,190.86,256.81,192.62,178.97,230.74,202.69,247.15,223.3,198.23,209.59,196.75,177.53,193.8,188.23,216.26,191,213.82,241.11,200.01,252.93,,28,965,36,28.58,
13.12.23 15:37:45,74.82,214.73,198.23,216.87,193.5,190.86,256.81,192.33,178.97,230.74,202.09,247.15,223.3,198.52,210.49,196.75,177.53,194.68,187.65,216.26,192,213.22,241.42,200.01,251.96,,28,965,36,28.58,
13.12.23 15:38:00,75.07,214.73,198.82,216.56,193.8,190.86,255.84,192.04,178.68,230.74,202.69,247.15,223,198.52,209.59,197.04,177.24,194.39,187.36,217.17,190,212.61,241.74,199.71,252.61,,28,965,36,28.58,
13.12.23 15:38:15,75.32,214.13,198.23,216.26,193.21,189.98,256.49,191.16,177.53,230.74,201.79,247.15,222.69,198.52,208.38,197.04,176.1,194.39,186.48,216.26,191,212.31,242.06,199.12,251.64,,28,965,36,28.58,
13.12.23 15:38:30,75.57,213.52,197.93,215.65,192.92,189.69,255.84,191.16,177.24,229.5,201.2,246.83,222.38,197.64,208.68,195.86,176.1,193.8,186.19,215.04,189,211.7,240.47,198.82,251.64,,28,965,36,28.58,
13.12.23 15:38:45,75.82,214.13,196.75,215.65,194.09,189.4,256.16,191.16,177.53,230.43,200.6,247.47,222.07,197.64,208.68,195.57,175.81,194.09,186.48,215.34,190,211.7,241.74,199.12,251.64,,28,965,36,28.58,
13.12.23 15:39:00,76.07,213.52,196.75,215.34,193.8,189.4,256.16,190.57,176.96,230.12,200.01,246.51,222.07,197.64,208.38,194.98,175.24,193.8,185.61,214.43,188,211.1,241.42,199.12,252.93,,28,965,36,28.58,
13.12.23 15:39:15,76.32,213.52,196.45,215.04,193.8,188.52,255.84,190.57,176.67,229.5,200.9,246.51,222.07,197.93,208.08,194.68,175.52,194.09,185.61,214.73,189,211.4,241.42,198.82,252.61,,28,965,36,28.58,
13.12.23 15:39:30,76.57,212.91,195.86,214.73,193.5,188.52,256.16,189.4,176.67,228.87,200.3,246.83,221.77,197.04,207.48,194.39,174.67,193.5,184.74,214.43,187,211.1,240.79,198.52,252.29,,28,965,36,28.58,
13.12.23 15:39:45,76.82,212.61,195.57,214.73,193.5,188.82,256.16,189.11,175.81,229.5,200.01,246.19,221.77,196.45,206.88,194.09,174.38,193.5,184.16,213.82,188,210.49,240.16,198.23,251.64,,28,965,36,28.58,
13.12.23 15:40:00,77.07,212.31,195.86,214.73,194.09,187.94,255.84,189.11,175.52,229.18,199.71,246.83,221.15,196.16,206.88,193.21,173.81,193.21,184.45,213.52,186,209.89,241.11,197.64,251.64,,28,965,36,28.58,
13.12.23 15:40:15,77.32,212.31,195.27,213.82,193.8,188.23,256.16,188.52,175.24,228.25,199.12,246.51,221.77,195.86,206.58,193.5,173.24,192.92,183.87,212.91,187,210.79,241.42,197.64,251.96,,28,965,36,28.58,
13.12.23 15:40:30,77.57,212.31,195.27,214.43,194.39,187.65,255.19,188.52,174.95,228.87,198.82,246.19,221.15,195.57,205.98,193.21,173.24,192.33,183.58,213.22,185,208.98,241.11,197.04,252.29,,28,965,36,28.58,
13.12.23 15:40:45,77.82,212.31,194.68,213.82,194.68,187.65,256.49,188.23,174.38,228.56,198.52,245.88,221.15,195.27,205.08,192.62,172.96,192.04,183.29,212.31,186,208.98,241.42,197.34,252.61,,28,965,36,28.58,
13.12.23 15:41:00,78.07,211.7,194.68,213.82,194.09,187.07,255.84,188.23,174.95,228.25,198.23,246.51,221.15,194.98,205.68,192.33,172.1,191.45,183,212.61,184,208.68,240.79,196.45,252.29,,28,965,36,28.57,
13.12.23 15:41:15,78.32,211.4,194.68,213.22,194.09,186.48,256.49,187.94,174.1,228.25,197.64,246.83,220.54,194.98,204.48,191.45,171.82,191.74,183,212,185,209.59,241.42,195.86,251.64,,28,965,36,28.57,
13.12.23 15:41:30,78.57,211.1,194.09,212.91,194.09,186.48,255.19,186.78,173.81,227.32,197.64,246.19,220.54,194.39,204.78,192.04,171.82,191.16,182.42,211.7,183,208.38,240.79,196.45,251.32,,28,965,36,28.58,
13.12.23 15:41:45,78.82,211.1,194.09,212.91,193.8,185.61,255.52,187.36,173.53,227.63,196.45,246.51,220.54,194.09,204.18,191.16,170.68,191.45,181.85,212,184,207.78,240.79,195.86,251.32,,28,965,36,28.58,
13.12.23 15:42:00,79.07,210.49,193.21,212.61,193.5,185.61,255.52,186.48,173.53,227.01,196.45,245.88,219.62,194.09,203.58,190.57,170.4,190.57,181.56,210.49,182,207.18,241.11,195.57,252.61,,28,965,36,28.58,
13.12.23 15:42:15,79.32,210.49,193.5,212,193.5,185.32,255.19,186.19,172.96,227.32,196.45,246.19,219.92,193.5,203.28,189.98,170.11,190.28,180.98,210.79,183,207.78,240.47,194.98,252.29,,28,965,36,28.58,
13.12.23 15:42:30,79.57,209.89,192.33,211.4,193.8,185.03,255.52,186.19,172.1,227.01,195.86,245.88,219.62,192.33,202.99,189.11,169.83,189.4,180.4,210.19,181,207.48,240.47,194.39,251,,28,965,36,28.57,
13.12.23 15:42:45,79.82,210.19,192.62,212,194.09,184.45,255.84,185.9,172.1,226.7,195.57,246.51,219.31,193.21,202.99,189.4,169.55,189.98,180.12,210.79,182,206.58,241.11,194.98,251.64,,28,965,36,28.58,
13.12.23 15:43:00,80.07,209.89,192.62,212,193.8,184.45,255.52,185.32,171.82,226.7,195.57,245.56,219.31,193.21,202.69,188.82,169.55,189.98,180.12,209.89,180,207.18,241.11,194.39,252.29,,28,965,36,28.58,
13.12.23 15:43:15,80.32,209.89,192.33,211.7,193.5,183.58,254.55,185.32,171.53,226.39,195.27,245.56,219.62,192.92,202.39,188.52,169.55,189.69,179.83,209.59,181,206.28,240.79,194.09,252.29,,28,965,36,28.58,
13.12.23 15:43:30,80.57,209.59,190.86,211.4,193.21,184.16,254.87,185.32,171.53,226.08,194.68,245.56,218.39,192.33,202.39,188.82,168.42,189.11,179.54,209.29,179,205.38,241.42,193.8,251.64,,28,965,36,28.57,
13.12.23 15:43:45,80.82,208.98,191.74,210.79,193.21,183.58,255.84,185.03,170.97,225.46,194.68,245.24,218.39,192.62,201.2,187.94,168.42,188.82,178.68,208.98,180,205.98,241.42,193.5,251.32,,28,965,36,28.58,
13.12.23 15:44:00,81.07,208.98,191.16,210.49,192.62,183.58,255.19,184.74,170.4,225.46,193.8,245.56,218.09,191.16,200.9,187.07,167.57,187.94,178.1,208.38,178,205.68,240.47,193.21,251,,28,965,36,28.58,
13.12.23 15:44:15,81.32,208.98,190.57,210.49,192.92,182.42,254.87,184.45,169.83,225.16,193.21,245.56,218.09,191.45,200.6,186.78,167,188.23,177.82,208.38,179,204.48,241.42,192.92,251.32,,28,965,36,28.58,
