Measurement Name :,Meas_20231114-641,,Generated On :,"14/11/2023, 17:35:24",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
14.11.23 15:42:48,52.3,162.51,185.61,225.46,180.4,127.1,122.88,181.56,199.71,160.55,166.44,132.69,84.87,131.89,93.59,180.69,164.75,218.09,181.85,212.31,179.54,152.23,119.73,173.81,190.57,,28,965,36,27.55,
14.11.23 15:43:03,52.55,155.26,189.98,225.16,159.71,119.99,112.7,177.82,190.28,172.96,168.13,128.69,93.59,132.42,94.35,188.23,168.7,212.91,183,205.08,174.38,150.3,114.52,178.39,211.1,,28,965,36,27.57,
14.11.23 15:43:18,52.8,159.99,186.48,219.31,176.67,119.73,118.69,205.98,199.41,166.16,160.83,122.09,83.88,136.17,94.85,196.16,166.16,216.26,181.85,200.3,168.98,145.37,121.04,166.16,179.25,,28,965,36,27.55,
14.11.23 15:43:33,53.05,165.88,186.48,225.77,159.71,114,116.08,178.68,190.28,166.16,170.4,133.22,88.59,131.35,94.85,185.9,168.13,215.95,170.97,196.45,172.1,159.99,117.9,168.7,205.38,,28,965,36,27.57,
14.11.23 15:43:48,53.3,159.43,186.19,226.39,180.12,120.78,112.96,194.09,193.8,162.51,168.98,135.1,92.34,134.56,101.42,176.1,176.38,228.87,174.95,198.52,166.44,148.93,114.52,165.88,194.98,,28,965,36,27.55,
14.11.23 15:44:03,53.55,160.27,186.19,224.54,187.07,115.3,107.81,182.71,204.48,161.67,158.04,131.35,95.1,122.88,96.61,176.38,175.81,215.04,176.96,190.86,172.39,152.5,116.86,171.25,193.5,,28,965,36,27.57,
14.11.23 15:44:18,53.8,159.71,181.27,230.12,171.25,124.72,121.57,182.14,212.91,159.99,168.42,122.09,99.64,120.78,87.1,178.97,172.39,219.31,178.68,210.19,163.35,150.57,122.09,174.95,203.28,,28,965,36,27.57,
14.11.23 15:44:33,54.05,166.16,179.25,224.23,159.71,108.84,121.57,202.39,188.52,168.98,169.26,126.31,80.19,128.69,91.59,171.25,171.82,211.4,176.1,200.6,168.7,153.33,111.67,168.7,182.14,,28,965,36,27.55,
14.11.23 15:44:48,54.3,160.83,185.03,230.74,172.39,120.52,112.96,185.03,195.86,164.19,165.88,119.47,91.09,132.42,94.6,190.28,164.47,220.84,180.69,207.18,163.91,147.56,116.08,170.11,185.61,,28,965,36,27.55,
14.11.23 15:45:03,54.55,162.23,184.45,215.65,165.59,132.42,121.57,175.24,209.89,158.6,171.82,141.03,85.61,128.16,97.87,181.56,177.82,221.77,176.1,202.69,172.1,155.82,114,168.7,202.09,,28,965,36,27.55,
14.11.23 15:45:18,54.8,158.32,184.45,209.29,167.29,118.69,105.76,192.04,201.79,156.37,165.88,136.98,103.71,137.25,88.1,178.1,165.31,222.38,180.69,197.93,165.03,151.95,116.6,166.72,186.19,,28,965,36,27.55,
14.11.23 15:45:33,55.05,160.83,186.78,220.54,169.26,126.57,116.86,185.32,201.79,165.31,168.13,121.83,92.34,132.69,99.14,186.19,174.95,221.46,178.68,192.04,173.24,153.88,108.84,167.85,197.64,,28,965,36,27.55,
14.11.23 15:45:48,55.3,164.47,180.4,219.92,165.03,123.67,120.26,201.5,197.64,155.26,175.52,134.83,87.1,132.42,97.87,181.85,170.11,212.31,185.32,198.23,164.19,160.27,114.26,165.03,191.45,,28,965,36,27.55,
14.11.23 15:46:03,55.55,159.71,195.86,231.99,172.67,115.3,114.26,183.29,196.16,159.43,159.99,134.83,87.85,129.49,91.84,164.19,166.44,216.26,180.12,200.3,164.75,159.71,117.12,167.57,192.92,,28,965,36,27.54,
14.11.23 15:46:18,55.8,176.67,192.62,223.61,171.53,119.47,119.21,170.97,209.29,156.93,168.42,126.04,86.11,133.22,90.59,172.39,178.39,223,182.42,198.82,177.53,150.57,116.34,180.98,189.69,,28,965,36,27.54,
14.11.23 15:46:33,56.05,165.59,168.98,217.48,180.98,117.9,114.52,197.64,191.45,168.7,161.95,122.88,91.34,122.09,94.09,188.23,166.44,222.07,170.97,182.42,167.85,146.19,115.04,172.39,195.27,,28,965,36,27.55,
14.11.23 15:46:48,56.3,166.44,194.09,220.84,165.03,111.15,108.58,186.78,186.19,162.23,174.67,131.09,81.91,136.71,90.34,172.39,174.95,219.92,174.38,192.62,168.98,150.85,117.64,170.68,187.07,,28,965,36,27.54,
14.11.23 15:47:03,56.55,169.55,171.82,240.16,167.57,124.2,114.26,187.36,188.82,152.78,162.23,132.69,91.84,134.29,90.59,185.32,174.67,219.62,184.45,191.45,172.39,165.03,117.9,167,190.86,,28,965,36,27.54,
14.11.23 15:47:18,56.8,171.82,189.11,228.56,176.67,120.52,113.22,199.41,183.29,163.35,166.72,131.09,85.61,132.15,93.34,179.83,172.39,215.34,183.87,195.86,172.39,165.59,124.72,168.7,193.8,,28,965,36,27.54,
14.11.23 15:47:33,57.05,161.67,180.12,218.7,173.53,119.47,118.42,176.67,193.8,158.6,167.29,132.69,85.12,133.22,97.87,182.71,175.24,227.32,176.1,207.48,170.97,151.67,117.64,167.85,191.45,,28,965,36,27.54,
14.11.23 15:47:48,57.3,159.99,182.71,220.23,165.31,122.35,109.86,197.64,210.49,165.59,173.53,138.05,77.49,134.03,88.1,186.48,161.11,228.25,190.86,197.34,175.52,158.04,111.15,164.75,203.58,,28,965,36,27.55,
14.11.23 15:48:03,57.55,181.85,184.45,228.25,163.07,117.38,115.3,186.19,200.6,160.55,174.38,111.93,85.12,136.71,97.37,170.97,163.07,210.19,181.56,200.6,170.68,146.19,113.74,163.35,176.1,,28,965,36,27.57,
14.11.23 15:48:18,57.8,174.38,185.03,231.99,170.97,110.12,107.29,193.8,191.74,156.93,173.53,136.44,83.39,130.55,91.09,180.12,165.88,231.05,184.45,187.65,167.85,156.93,124.46,173.24,195.86,,28,965,36,27.55,
14.11.23 15:48:33,58.05,171.53,185.9,217.78,177.24,119.73,126.84,179.83,207.18,163.91,165.03,134.83,85.37,137.79,89.09,178.1,174.38,220.54,179.83,199.12,171.25,148.1,118.95,168.98,191.74,,28,965,36,27.57,
14.11.23 15:48:48,58.3,167.85,190.57,225.16,165.03,115.82,111.67,188.23,194.39,158.6,165.59,124.99,89.59,132.69,85.61,158.6,158.32,215.04,181.85,191.74,172.67,157.21,107.04,162.51,189.11,,28,965,36,27.58,
14.11.23 15:49:03,58.55,162.51,190.57,225.16,173.24,121.3,112.7,177.24,201.79,158.04,172.96,125.25,87.85,130.29,93.59,171.53,165.88,215.65,182.71,208.08,176.67,153.05,121.04,160.55,190.86,,28,965,36,27.58,
14.11.23 15:49:18,58.8,169.83,197.34,228.25,177.82,119.47,112.96,185.32,197.64,159.15,174.67,126.04,77.98,124.2,94.09,183.29,177.82,219.01,175.24,205.08,167.57,159.15,116.08,165.03,191.45,,28,965,36,27.58,
14.11.23 15:49:33,59.05,167.29,180.69,227.94,176.96,111.93,119.73,181.56,208.08,158.04,165.59,133.49,88.34,130.82,92.84,180.98,168.42,206.58,181.27,196.16,162.51,150.02,116.6,167,184.16,,28,965,36,27.58,
14.11.23 15:49:48,59.3,169.55,186.48,218.09,154.43,131.35,118.16,197.34,197.93,167,165.31,132.42,73.83,127.63,95.35,183.58,172.67,227.94,177.24,200.01,175.52,155.54,116.86,167.57,180.98,,28,965,36,27.58,
14.11.23 15:50:03,59.55,172.96,182.71,224.23,158.87,135.63,118.16,188.82,193.5,151.95,172.39,126.57,83.88,130.29,94.35,188.82,178.1,214.43,178.68,199.71,159.99,149.75,117.38,155.26,198.82,,28,965,36,27.58,
14.11.23 15:50:18,59.8,170.11,178.97,217.78,186.19,118.95,124.72,168.98,208.38,164.75,159.71,131.09,82.65,144.01,95.1,173.53,162.51,219.01,172.96,203.28,172.39,152.23,118.16,167,197.04,,28,965,36,27.58,
14.11.23 15:50:33,60.05,170.97,187.94,222.07,171.82,122.09,114.52,177.24,195.86,151.12,173.81,121.04,94.09,131.09,100.15,166.72,159.99,208.38,178.39,187.65,167.29,153.05,109.86,161.39,192.92,,28,965,36,27.6,
14.11.23 15:50:48,60.3,164.75,176.1,233.24,168.13,120.52,120.52,187.07,187.36,155.82,168.98,122.62,78.22,131.35,90.59,180.4,171.82,228.87,175.24,200.3,170.97,157.76,120.52,168.7,186.78,,28,965,36,27.58,
14.11.23 15:51:03,60.55,170.11,174.38,227.63,179.25,121.04,117.9,180.98,189.4,161.95,170.97,134.03,87.85,130.29,93.34,170.11,166.44,213.82,181.85,195.57,176.96,142.65,118.16,167,198.82,,28,965,36,27.58,
14.11.23 15:51:18,60.8,163.35,178.97,232.61,164.47,110.12,121.83,190.57,210.19,146.19,167.85,121.3,80.92,120.52,94.6,165.88,165.31,219.92,174.1,209.59,163.35,156.93,110.38,165.31,198.52,,28,965,36,27.6,
14.11.23 15:51:33,61.05,172.67,187.94,233.55,187.94,116.6,117.12,173.24,193.21,147.01,158.04,132.42,71.89,135.63,97.12,177.24,164.19,226.7,182.14,205.68,172.67,152.23,111.15,159.71,204.78,,28,965,36,27.61,
14.11.23 15:51:48,61.3,163.35,185.03,240.16,171.53,115.82,110.38,180.69,188.82,160.55,174.67,133.49,82.15,125.52,89.59,181.85,158.6,217.17,180.98,190.57,161.67,148.1,113.48,160.83,191.45,,28,965,36,27.61,
14.11.23 15:52:03,61.55,166.72,188.52,228.25,175.24,107.81,114.26,189.69,204.78,156.93,175.24,134.56,76.76,131.09,81.91,164.75,168.13,221.46,175.24,200.01,167,161.39,114,169.26,179.25,,28,965,36,27.61,
14.11.23 15:52:18,61.8,170.97,179.54,230.43,167.57,113.74,110.12,192.33,197.34,146.74,163.07,118.69,77.73,130.55,88.59,171.25,183.87,225.77,179.83,194.98,167.85,138.59,119.73,158.87,190.57,,28,965,36,27.61,
14.11.23 15:52:33,62.05,165.31,178.1,219.31,163.35,119.21,123.41,181.56,202.09,153.33,178.39,127.37,76.02,132.15,88.34,171.25,164.75,215.65,182.71,194.39,168.98,168.13,118.69,167.85,199.12,,28,965,36,27.63,
14.11.23 15:52:48,62.3,177.24,178.97,234.8,165.31,109.61,110.38,176.38,193.21,158.6,177.24,123.41,87.1,127.9,95.1,178.68,162.51,212,175.24,189.4,162.51,159.99,107.29,163.07,203.28,,28,965,36,27.61,
14.11.23 15:53:03,62.55,167.85,185.9,228.25,162.23,113.48,129.22,184.45,201.5,154.99,167.29,135.1,77,123.93,89.09,169.55,170.97,210.49,180.69,188.23,173.53,141.3,106.52,163.91,191.16,,28,965,36,27.63,
14.11.23 15:53:18,62.8,176.38,186.48,229.81,175.24,122.88,114.78,179.54,187.07,153.33,168.7,112.96,92.09,130.55,94.09,168.7,153.61,212.31,180.12,206.58,167,144.83,115.56,155.54,201.79,,28,965,36,27.63,
14.11.23 15:53:33,63.05,168.7,185.61,224.23,170.4,118.16,114.52,163.91,200.9,156.1,169.83,122.88,66.58,122.35,93.84,183.29,173.24,208.98,166.72,192.04,153.05,143.47,122.62,172.1,205.98,,28,965,36,27.63,
14.11.23 15:53:48,63.3,165.03,181.27,227.32,172.1,109.09,104.48,182.14,198.82,147.28,174.38,117.9,75.78,130.55,89.09,174.95,172.1,207.18,173.24,202.99,177.53,159.99,112.96,163.07,189.98,,28,965,36,27.64,
14.11.23 15:54:03,63.55,170.4,170.11,217.17,168.42,126.84,111.93,167.85,200.6,153.88,174.95,132.42,77,133.49,81.66,179.83,164.19,221.15,180.12,205.68,174.67,153.33,121.3,166.72,201.2,,28,965,36,27.64,
14.11.23 15:54:18,63.8,171.82,184.74,226.39,171.53,122.35,120.26,157.76,193.8,144.83,169.83,127.63,85.12,124.46,79.94,183,173.81,226.7,176.67,197.04,167.57,155.54,107.29,159.99,188.52,,28,965,36,27.65,
14.11.23 15:54:33,64.05,166.44,180.69,218.7,167.85,118.95,121.57,196.45,187.94,147.83,173.24,120.52,61.32,134.29,86.6,171.82,164.75,215.65,177.53,187.07,168.13,151.4,114.26,167.29,194.68,,28,965,36,27.65,
14.11.23 15:54:48,64.3,165.59,188.82,231.05,158.6,118.16,97.87,184.74,187.65,146.19,183.29,121.57,72.13,124.99,86.11,165.88,175.24,207.18,181.56,185.9,159.71,165.31,119.99,161.95,182.71,,28,965,36,27.65,
14.11.23 15:55:03,64.55,165.03,187.07,236.69,168.13,120.78,117.12,174.95,196.75,150.3,166.16,122.09,79.2,131.09,96.61,175.52,163.35,223.92,177.82,200.6,174.67,150.02,106.78,161.95,202.39,,28,965,36,27.65,
14.11.23 15:55:18,64.8,175.81,176.67,237,171.82,115.82,112.45,165.31,193.5,148.65,176.67,124.72,76.76,131.35,90.09,174.95,153.05,209.89,187.07,202.69,167.29,164.47,111.93,152.23,194.39,,28,965,36,27.64,
14.11.23 15:55:33,65.05,176.1,182.14,233.55,163.07,121.3,118.42,172.1,193.21,158.04,168.7,132.15,88.59,129.49,90.84,165.59,179.54,216.56,178.97,194.39,162.51,148.65,112.7,181.27,171.82,,28,965,36,27.65,
14.11.23 15:55:48,65.3,165.31,171.25,239.84,171.53,115.04,108.84,167.85,192.33,147.83,171.53,126.84,70.92,136.98,100.41,176.38,177.53,218.7,171.82,203.88,164.47,159.71,110.38,158.04,169.55,,28,965,36,27.65,
14.11.23 15:56:03,65.55,170.68,177.24,226.7,177.82,119.47,113.74,183,201.79,147.01,170.11,131.89,79.69,132.96,84.38,170.4,174.67,228.56,170.4,192.04,167.29,152.5,128.43,150.3,208.68,,28,965,36,27.65,
14.11.23 15:56:18,65.8,164.75,178.68,224.23,176.38,118.69,107.04,192.04,201.79,151.12,173.53,121.57,67.3,124.46,85.86,175.81,170.68,208.68,181.85,200.3,170.68,161.39,116.34,170.4,187.65,,28,965,36,27.65,
14.11.23 15:56:33,66.05,170.68,175.81,224.23,161.67,117.64,109.09,173.81,200.01,154.16,176.38,109.61,74.08,127.63,90.59,173.53,164.47,220.23,178.1,188.82,165.03,153.33,112.7,159.99,187.94,,28,965,36,27.65,
14.11.23 15:56:48,66.3,170.4,161.95,231.36,172.67,117.64,112.96,194.09,198.23,145.65,168.13,127.63,77.49,144.01,91.34,168.42,153.05,218.7,185.32,193.21,152.5,163.91,118.42,160.55,192.92,,28,965,36,27.66,
14.11.23 15:57:03,66.55,172.96,180.98,231.05,174.95,116.34,113.74,175.24,207.18,139.94,176.38,135.9,73.83,119.73,94.85,177.82,169.83,214.13,178.97,197.34,169.83,157.48,111.15,158.32,184.45,,28,965,36,27.65,
14.11.23 15:57:18,66.8,174.95,182.42,230.43,163.91,116.08,111.67,182.42,190.57,148.38,183.87,135.1,79.69,118.42,85.86,183.87,153.33,216.26,180.69,208.08,165.59,165.31,110.64,153.88,198.52,,28,965,36,27.65,
14.11.23 15:57:33,67.05,170.97,184.16,238.89,174.38,114.52,120.52,153.61,203.88,145.92,172.67,121.83,70.92,128.96,87.6,165.03,155.26,220.54,174.95,190.57,178.97,146.74,117.64,159.99,188.82,,28,965,36,27.65,
14.11.23 15:57:48,67.3,154.16,182.14,229.5,118.69,127.9,118.69,170.11,209.89,145.1,153.05,93.09,63.23,136.71,85.61,193.5,129.49,206.58,183,156.65,181.85,184.16,111.15,155.54,199.41,,28,965,36,27.65,
14.11.23 15:58:03,67.55,111.41,131.62,213.82,195.86,53.51,142.65,152.23,118.16,209.89,206.58,110.38,58.7,140.48,94.85,166.16,129.76,202.39,153.88,238.58,182.14,212.91,0,156.37,144.56,,28,965,36,27.66,
14.11.23 15:58:18,67.8,175.81,152.78,226.39,151.12,107.29,136.44,173.81,167.85,144.28,173.24,114.78,75.54,104.73,97.37,158.6,168.13,193.21,159.99,205.38,145.37,142.92,114.26,152.23,160.83,,28,965,36,27.68,
14.11.23 15:58:33,68.05,183.58,194.39,246.83,233.86,93.59,115.04,184.74,198.52,156.1,163.07,142.11,92.34,137.52,89.09,171.25,172.1,200.6,164.47,177.53,144.56,145.65,106.52,160.83,157.48,,28,965,36,27.69,
14.11.23 15:58:48,68.3,168.42,159.15,245.56,127.1,101.42,88.84,192.04,138.86,154.16,151.95,116.08,66.1,121.3,95.35,164.47,183.29,222.38,180.69,161.67,146.46,124.99,109.35,151.12,191.16,,28,965,36,27.72,
14.11.23 15:59:03,68.55,171.82,194.98,226.39,184.45,132.69,133.49,203.28,186.48,161.95,183.87,137.79,75.29,124.72,95.35,141.3,152.78,196.75,166.72,206.28,177.24,140.21,108.58,148.38,176.1,,28,965,36,27.72,
14.11.23 15:59:18,68.8,163.63,167.29,202.09,152.23,93.84,118.95,172.96,205.68,165.31,186.48,117.38,96.11,157.48,65.62,124.46,137.52,236.37,155.54,227.94,157.76,169.26,108.06,150.3,180.4,,28,965,36,27.72,
14.11.23 15:59:33,69.05,150.02,168.42,260.06,50.22,123.67,122.62,170.11,315.47,154.16,80.43,110.38,65.14,142.65,72.62,167,186.19,176.67,173.81,204.18,155.82,260.39,142.65,153.61,223.3,,28,965,36,27.76,
14.11.23 15:59:48,69.3,159.71,187.07,179.25,160.83,97.87,120.26,142.65,238.89,124.72,151.67,128.69,93.09,129.76,59.65,166.44,142.11,233.86,189.11,174.95,169.55,163.35,125.52,159.15,163.63,,28,965,36,27.76,
14.11.23 16:00:03,69.55,163.07,178.39,226.7,174.38,123.93,109.35,175.52,200.9,136.71,163.07,101.68,77.25,124.72,92.34,172.39,146.74,217.48,173.53,179.83,152.23,141.57,121.3,158.04,168.7,,28,965,36,27.78,
14.11.23 16:00:18,69.8,163.91,171.53,240.79,130.82,104.22,137.79,196.45,142.92,150.57,174.1,122.62,42.32,121.83,73.59,133.76,150.57,241.42,180.4,179.83,131.35,143.47,128.96,155.82,229.5,,28,965,36,27.79,
14.11.23 16:00:33,70.05,172.96,170.97,231.68,183,112.45,123.93,160.55,181.85,146.74,186.19,118.42,89.59,127.9,74.32,172.67,153.88,201.79,175.52,194.09,133.49,135.37,109.86,139.13,171.25,,28,965,36,27.8,
14.11.23 16:00:48,70.3,183.29,180.12,231.99,174.67,118.69,103.2,174.38,194.98,149.75,205.68,102.69,53.51,163.07,66.82,130.29,196.16,219.01,198.52,216.56,169.83,172.67,108.06,134.83,189.4,,28,965,36,27.82,
14.11.23 16:01:03,70.55,196.75,189.69,212.31,189.11,114.26,114.52,173.24,222.69,137.79,192.62,152.23,79.2,104.99,97.62,194.39,191.74,244.28,186.78,216.56,135.63,157.48,103.71,153.05,194.98,,28,965,36,27.83,
14.11.23 16:01:18,70.8,173.53,156.65,222.38,139.67,93.59,142.65,156.93,215.65,132.42,189.4,117.9,77.49,136.98,84.87,178.68,150.3,216.56,188.82,178.97,161.67,134.29,105.25,165.59,188.23,,28,965,36,27.83,
14.11.23 16:01:33,71.05,176.1,182.71,249.07,163.35,77,89.34,196.16,204.48,132.96,187.07,97.62,89.59,138.59,105.5,140.76,173.53,231.36,183.87,196.75,191.45,147.83,120.78,147.83,194.09,,28,965,36,27.86,
14.11.23 16:01:48,71.3,338.91,167,244.28,200.6,119.73,130.55,226.7,181.27,159.99,159.15,136.98,50.69,147.28,67.3,159.71,188.82,215.04,191.45,191.16,175.52,161.67,83.14,147.83,160.55,,28,965,36,27.86,
14.11.23 16:02:03,71.55,181.85,185.32,234.49,202.99,126.31,118.95,188.23,180.69,153.33,232.93,111.67,70.44,138.32,78.96,164.75,164.75,225.16,178.97,196.45,136.17,181.56,94.6,145.65,174.95,,28,965,36,27.86,
14.11.23 16:02:18,71.8,186.78,176.38,249.07,146.74,131.89,127.37,177.53,195.57,128.69,205.98,129.76,60.13,122.88,94.09,151.12,173.53,213.22,191.16,152.23,193.5,183.58,96.11,144.28,179.83,,28,965,36,27.86,
14.11.23 16:02:33,72.05,162.51,188.52,262.35,150.3,139.94,101.42,174.95,198.82,156.1,163.63,141.3,59.89,156.37,83.63,153.88,109.35,209.59,176.1,178.1,203.88,157.21,132.96,174.38,197.34,,28,965,36,27.88,
14.11.23 16:02:48,72.3,182.42,165.59,238.89,141.3,124.99,104.48,165.88,183.58,151.4,187.07,94.85,77,125.25,81.17,141.3,161.11,205.68,172.1,206.28,168.98,163.35,126.31,167.29,204.48,,28,965,36,27.89,
14.11.23 16:03:03,72.55,104.99,162.79,239.53,161.11,111.15,122.35,181.56,219.01,81.91,147.28,102.44,37.48,122.09,79.2,159.71,151.12,200.3,175.52,163.07,103.71,154.99,108.58,153.33,232.61,,28,965,36,27.9,
14.11.23 16:03:18,72.8,173.81,199.71,232.3,142.11,102.95,116.6,199.41,207.18,155.82,173.24,144.01,59.42,126.57,100.91,171.53,148.93,225.16,170.11,197.04,125.52,142.65,123.41,158.87,162.79,,28,965,36,27.9,
14.11.23 16:03:33,73.05,217.78,252.29,193.5,201.79,170.4,94.85,274.9,207.48,130.55,217.48,116.08,110.12,189.11,154.71,118.95,184.74,125.52,142.92,175.81,186.48,296.25,78.22,148.38,186.78,,28,965,36,27.9,
14.11.23 16:03:48,73.3,195.57,183.58,250.04,187.94,117.64,114,218.09,218.7,124.99,167.57,133.76,36.8,121.57,99.14,192.33,150.85,209.29,188.52,198.82,139.13,160.27,93.34,172.67,161.95,,28,965,36,27.9,
14.11.23 16:04:03,73.55,169.55,167.29,236.69,128.69,93.59,114.78,221.77,162.51,159.99,194.98,116.6,24.56,131.35,90.34,163.63,185.9,225.16,176.1,206.58,168.98,172.1,107.29,144.28,142.38,,28,965,36,27.93,
14.11.23 16:04:18,73.8,175.52,138.59,287.7,142.11,115.3,472.56,359.79,73.83,242.38,183.87,106.52,52.33,37.71,92.34,153.05,97.37,242.69,172.39,148.65,172.1,133.22,109.35,160.83,132.42,,28,965,36,27.93,
14.11.23 16:04:33,74.05,146.74,185.9,229.81,137.52,132.15,123.93,54.92,224.85,163.07,142.38,127.1,59.89,159.99,90.34,103.2,131.62,215.34,154.99,214.13,146.19,177.82,118.16,168.13,166.44,,28,965,36,27.91,
14.11.23 16:04:48,74.3,163.35,207.78,241.74,131.35,126.84,117.38,164.47,154.71,126.84,167,105.76,51.39,123.14,74.81,196.75,169.55,208.68,175.24,177.82,143.2,171.53,119.47,151.4,163.07,,28,965,36,27.93,
14.11.23 16:05:03,74.55,344.44,209.89,254.87,130.29,67.06,152.5,237,143.2,256.16,85.12,140.21,< 0 µmol,47.65,68.75,204.78,204.48,240.16,164.19,257.46,245.56,209.59,112.19,68.75,243.33,,28,965,36,27.93,
14.11.23 16:05:18,74.8,170.97,171.82,244.28,167.29,106.78,110.9,243.33,215.34,125.78,165.03,142.92,77.73,130.55,88.84,161.95,174.95,202.99,155.26,206.88,153.05,156.93,106.52,136.44,181.56,,28,965,36,27.93,
14.11.23 16:05:33,75.05,181.56,239.21,206.88,189.98,113.22,252.93,130.82,158.04,126.31,254.87,128.43,70.2,195.57,38.4,161.39,153.88,232.61,149.48,216.56,149.2,4.46,44.63,163.35,201.79,,28,965,36,27.94,
14.11.23 16:05:48,75.3,169.83,136.71,235.75,190.86,63.23,110.38,168.7,162.79,157.48,185.61,115.04,72.86,124.72,95.6,148.1,145.92,210.19,188.52,226.39,139.94,175.24,100.15,148.38,172.1,,28,965,36,27.93,
14.11.23 16:06:03,75.55,175.52,170.11,243.96,161.67,136.71,104.22,212.91,205.08,152.78,171.53,141.3,55.16,200.9,68.51,257.46,174.38,214.43,172.96,197.04,147.56,161.39,160.27,166.72,213.52,,28,965,36,27.93,
14.11.23 16:06:18,75.8,175.24,157.21,227.63,168.98,121.83,118.16,193.8,176.1,141.84,198.23,131.35,54.21,139.4,49.05,131.09,179.25,195.57,147.01,215.95,122.35,314.41,158.6,157.76,252.61,,28,965,36,27.93,
14.11.23 16:06:33,76.05,167,255.52,194.39,215.95,101.93,122.09,167.57,220.54,173.81,124.99,52.8,56.57,125.78,227.32,181.56,133.49,235.43,104.99,218.39,170.68,132.15,122.88,138.05,137.52,,28,965,36,27.93,
14.11.23 16:06:48,76.3,190.57,146.19,246.83,146.74,103.97,88.34,142.11,203.28,123.67,165.31,129.76,62.51,133.49,80.19,165.03,173.53,200.9,189.11,194.09,148.65,156.37,116.86,175.24,180.98,,28,965,36,27.93,
14.11.23 16:07:03,76.55,178.1,198.52,214.73,185.9,121.83,109.35,179.83,225.46,146.19,190.28,127.1,45.1,134.56,99.64,133.49,212.61,217.48,186.19,159.43,118.95,154.16,134.03,142.11,183.87,,28,965,36,27.93,
14.11.23 16:07:18,76.8,171.82,178.97,243.33,189.69,107.29,118.69,143.47,236.06,135.1,177.24,135.63,57.28,151.4,102.95,195.27,217.48,207.18,167,209.59,118.95,147.28,108.58,148.65,203.88,,28,965,36,27.94,
14.11.23 16:07:33,77.05,180.98,200.9,295.91,207.48,118.42,119.47,168.42,220.84,239.84,147.83,172.1,62.75,149.75,72.13,148.38,151.12,155.82,192.04,183.58,165.03,163.07,150.02,117.12,178.1,,28,965,36,27.93,
14.11.23 16:07:48,77.3,168.7,154.71,249.71,186.78,111.67,118.16,189.69,207.78,157.21,170.11,108.58,19.19,124.2,78.96,162.51,164.75,187.36,174.67,171.82,145.65,162.51,128.69,152.23,118.42,,28,965,36,27.93,
14.11.23 16:08:03,77.55,174.95,183.29,217.78,187.65,100.66,142.11,207.78,224.54,154.16,188.82,120.52,35.43,126.04,77,145.92,141.57,254.22,159.43,174.95,139.67,172.67,102.18,159.15,198.23,,28,965,36,27.93,
14.11.23 16:08:18,77.8,176.1,190.28,235.75,159.99,94.35,112.19,177.24,173.24,148.65,185.61,138.32,35.43,134.56,86.36,171.82,142.92,222.07,163.07,173.24,150.57,167.85,102.18,145.37,207.78,,28,965,36,27.9,
14.11.23 16:08:33,78.05,183.58,160.83,219.62,126.57,135.1,139.94,148.38,213.22,124.99,175.24,149.2,47.19,144.56,83.63,205.38,179.54,218.39,181.27,202.39,166.72,141.57,139.94,152.5,156.1,,28,965,36,27.91,
14.11.23 16:08:48,78.3,186.78,170.11,253.58,160.27,121.83,137.79,205.08,258.11,166.16,180.12,126.84,35.2,124.72,85.37,185.9,179.54,206.28,173.81,202.09,150.3,125.78,99.9,157.21,176.1,,28,965,36,27.9,
14.11.23 16:09:03,78.55,182.14,149.48,256.81,193.8,135.37,124.99,179.83,154.71,177.53,171.53,120.52,0,143.2,99.9,150.85,145.37,197.93,188.82,214.13,153.33,169.55,155.82,155.54,167.57,,28,965,36,27.9,
14.11.23 16:09:18,78.8,188.82,140.76,283.97,176.1,123.67,94.6,183.29,232.61,128.96,257.79,135.37,45.33,140.21,96.36,165.03,153.05,212.91,181.56,203.28,152.23,167.29,106.78,132.96,200.3,,28,965,36,27.9,
14.11.23 16:09:33,79.05,92.59,174.1,225.46,151.67,136.98,129.76,150.3,200.3,159.71,163.63,< 0 µmol,54.21,68.27,91.59,202.99,173.24,187.36,138.86,170.4,95.86,86.85,109.86,180.12,202.39,,28,965,36,27.9,
14.11.23 16:09:48,79.3,180.12,154.43,276.24,149.75,107.04,142.38,218.7,147.01,105.76,208.68,119.99,17.42,163.63,84.62,142.11,268.6,200.6,160.83,199.41,179.25,154.43,102.44,147.83,167.85,,28,965,36,27.89,
14.11.23 16:10:03,79.55,164.75,341.49,180.98,280.93,122.35,111.67,122.62,195.86,133.76,234.8,421.52,0,61.32,149.75,144.56,84.87,227.32,123.14,135.63,52.57,167.29,73.83,202.99,90.09,,28,965,36,27.89,
